prediction_age_ms,n,top1,top3
11.609999656677246,27,0.18518518518518517,0.37037037037037035
23.219999313354492,27,0.1111111111111111,0.4074074074074074
46.439998626708984,27,0.18518518518518517,0.48148148148148145
92.87999725341797,27,0.14814814814814814,0.48148148148148145
120.0,27,0.2222222222222222,0.48148148148148145
220.0,17,0.23529411764705882,0.47058823529411764
