source_id,count,top1,top3
05_BN1-129-Eb_comp_hex_cln,849,0.06831566548881036,0.16725559481743227
05_BN1-129-Eb_solo_hex_cln,243,0.037037037037037035,0.16872427983539096
05_BN1-147-Gb_comp_hex_cln,544,0.07720588235294118,0.19669117647058823
05_BN1-147-Gb_solo_hex_cln,152,0.019736842105263157,0.09210526315789473
05_BN2-131-B_comp_hex_cln,1142,0.01576182136602452,0.07443082311733801
05_BN2-131-B_solo_hex_cln,371,0.06199460916442048,0.19946091644204852
05_BN2-166-Ab_comp_hex_cln,948,0.029535864978902954,0.14240506329113925
05_BN2-166-Ab_solo_hex_cln,347,0.08357348703170028,0.2968299711815562
05_BN3-119-G_comp_hex_cln,1022,0.018590998043052837,0.05968688845401174
05_BN3-119-G_solo_hex_cln,349,0.014326647564469915,0.10601719197707736
05_BN3-154-E_comp_hex_cln,1020,0.08725490196078431,0.2235294117647059
05_BN3-154-E_solo_hex_cln,305,0.04590163934426229,0.16393442622950818
05_Funk1-114-Ab_comp_hex_cln,946,0.08456659619450317,0.19661733615221988
05_Funk1-114-Ab_solo_hex_cln,293,0.08191126279863481,0.23890784982935154
05_Funk1-97-C_comp_hex_cln,979,0.017364657814096015,0.09499489274770173
05_Funk1-97-C_solo_hex_cln,286,0.13986013986013987,0.24125874125874125
05_Funk2-108-Eb_comp_hex_cln,1279,0.03049257232212666,0.11336982017200939
05_Funk2-108-Eb_solo_hex_cln,326,0.1196319018404908,0.21779141104294478
05_Funk2-119-G_comp_hex_cln,907,0.06945975744211687,0.17640573318632854
05_Funk2-119-G_solo_hex_cln,505,0.053465346534653464,0.13861386138613863
05_Funk3-112-C#_comp_hex_cln,1140,0.04824561403508772,0.1868421052631579
05_Funk3-112-C#_solo_hex_cln,385,0.12467532467532468,0.2545454545454545
05_Funk3-98-A_comp_hex_cln,982,0.016293279022403257,0.05702647657841141
05_Funk3-98-A_solo_hex_cln,349,0.054441260744985676,0.14326647564469913
05_Jazz1-130-D_comp_hex_cln,778,0.02056555269922879,0.09897172236503857
05_Jazz1-130-D_solo_hex_cln,307,0.06840390879478828,0.10749185667752444
05_Jazz1-200-B_comp_hex_cln,866,0.05658198614318707,0.11085450346420324
05_Jazz1-200-B_solo_hex_cln,244,0.05737704918032787,0.1680327868852459
05_Jazz2-110-Bb_comp_hex_cln,1432,0.036312849162011177,0.15502793296089384
05_Jazz2-110-Bb_solo_hex_cln,522,0.1111111111111111,0.23563218390804597
05_Jazz2-187-F#_comp_hex_cln,1227,0.04482477587612062,0.1393643031784841
05_Jazz2-187-F#_solo_hex_cln,311,0.00964630225080386,0.12540192926045016
05_Jazz3-137-Eb_comp_hex_cln,1287,0.057498057498057496,0.14763014763014762
05_Jazz3-137-Eb_solo_hex_cln,415,0.14457831325301204,0.25301204819277107
05_Jazz3-150-C_comp_hex_cln,1160,0.04051724137931034,0.09913793103448276
05_Jazz3-150-C_solo_hex_cln,365,0.08767123287671233,0.30684931506849317
05_Rock1-130-A_comp_hex_cln,1692,0.016548463356973995,0.14479905437352245
05_Rock1-130-A_solo_hex_cln,320,0.065625,0.209375
05_Rock1-90-C#_comp_hex_cln,1650,0.16787878787878788,0.4539393939393939
05_Rock1-90-C#_solo_hex_cln,505,0.06534653465346535,0.21584158415841584
05_Rock2-142-D_comp_hex_cln,2300,0.02608695652173913,0.0908695652173913
05_Rock2-142-D_solo_hex_cln,438,0.07534246575342465,0.1872146118721461
05_Rock2-85-F_comp_hex_cln,1822,0.07738748627881449,0.2030735455543359
05_Rock2-85-F_solo_hex_cln,638,0.06269592476489028,0.1724137931034483
05_Rock3-117-Bb_comp_hex_cln,2244,0.04679144385026738,0.1443850267379679
05_Rock3-117-Bb_solo_hex_cln,400,0.2225,0.3275
05_Rock3-148-C_comp_hex_cln,1258,0.1271860095389507,0.20270270270270271
05_Rock3-148-C_solo_hex_cln,332,0.10240963855421686,0.27710843373493976
05_SS1-100-C#_comp_hex_cln,608,0.23026315789473684,0.555921052631579
05_SS1-100-C#_solo_hex_cln,321,0.059190031152647975,0.17133956386292834
05_SS1-68-E_comp_hex_cln,854,0.07142857142857142,0.16042154566744732
05_SS1-68-E_solo_hex_cln,403,0.02481389578163772,0.05955334987593052
05_SS2-107-Ab_comp_hex_cln,1304,0.0736196319018405,0.19325153374233128
05_SS2-107-Ab_solo_hex_cln,454,0.09251101321585903,0.3370044052863436
05_SS2-88-F_comp_hex_cln,1147,0.0950305143853531,0.2877070619006103
05_SS2-88-F_solo_hex_cln,502,0.10756972111553785,0.27091633466135456
05_SS3-84-Bb_comp_hex_cln,1254,0.022328548644338118,0.15550239234449761
05_SS3-84-Bb_solo_hex_cln,599,0.07345575959933222,0.14691151919866444
05_SS3-98-C_comp_hex_cln,1144,0.043706293706293704,0.09965034965034965
05_SS3-98-C_solo_hex_cln,491,0.09368635437881874,0.21792260692464357
