source_id,count,top1,top3
05_BN1-129-Eb_comp_hex_cln,849,0.05889281507656066,0.15312131919905772
05_BN1-129-Eb_solo_hex_cln,243,0.0823045267489712,0.1522633744855967
05_BN1-147-Gb_comp_hex_cln,544,0.09558823529411764,0.20955882352941177
05_BN1-147-Gb_solo_hex_cln,152,0.13157894736842105,0.28289473684210525
05_BN2-131-B_comp_hex_cln,1142,0.05691768826619965,0.13572679509632224
05_BN2-131-B_solo_hex_cln,371,0.1078167115902965,0.2183288409703504
05_BN2-166-Ab_comp_hex_cln,948,0.06751054852320675,0.14135021097046413
05_BN2-166-Ab_solo_hex_cln,347,0.1930835734870317,0.3314121037463977
05_BN3-119-G_comp_hex_cln,1022,0.08414872798434442,0.1780821917808219
05_BN3-119-G_solo_hex_cln,349,0.08882521489971347,0.17478510028653296
05_BN3-154-E_comp_hex_cln,1020,0.061764705882352944,0.20098039215686275
05_BN3-154-E_solo_hex_cln,305,0.09180327868852459,0.18360655737704917
05_Funk1-114-Ab_comp_hex_cln,946,0.1109936575052854,0.19978858350951373
05_Funk1-114-Ab_solo_hex_cln,293,0.07508532423208192,0.2764505119453925
05_Funk1-97-C_comp_hex_cln,979,0.07763023493360573,0.18386108273748722
05_Funk1-97-C_solo_hex_cln,286,0.055944055944055944,0.23776223776223776
05_Funk2-108-Eb_comp_hex_cln,1279,0.058639562157935886,0.15168100078186084
05_Funk2-108-Eb_solo_hex_cln,326,0.10122699386503067,0.3006134969325153
05_Funk2-119-G_comp_hex_cln,907,0.08489525909592062,0.23042998897464168
05_Funk2-119-G_solo_hex_cln,505,0.03762376237623762,0.13267326732673268
05_Funk3-112-C#_comp_hex_cln,1140,0.043859649122807015,0.14210526315789473
05_Funk3-112-C#_solo_hex_cln,385,0.15324675324675324,0.35064935064935066
05_Funk3-98-A_comp_hex_cln,982,0.06415478615071284,0.15071283095723015
05_Funk3-98-A_solo_hex_cln,349,0.0830945558739255,0.20916905444126074
05_Jazz1-130-D_comp_hex_cln,778,0.038560411311053984,0.15552699228791775
05_Jazz1-130-D_solo_hex_cln,307,0.026058631921824105,0.15309446254071662
05_Jazz1-200-B_comp_hex_cln,866,0.03926096997690531,0.13625866050808313
05_Jazz1-200-B_solo_hex_cln,244,0.09836065573770492,0.20081967213114754
05_Jazz2-110-Bb_comp_hex_cln,1432,0.04958100558659218,0.1452513966480447
05_Jazz2-110-Bb_solo_hex_cln,522,0.11302681992337164,0.22413793103448276
05_Jazz2-187-F#_comp_hex_cln,1227,0.04971475142624287,0.15892420537897312
05_Jazz2-187-F#_solo_hex_cln,311,0.06430868167202572,0.12540192926045016
05_Jazz3-137-Eb_comp_hex_cln,1287,0.06604506604506605,0.15306915306915306
05_Jazz3-137-Eb_solo_hex_cln,415,0.12289156626506025,0.3132530120481928
05_Jazz3-150-C_comp_hex_cln,1160,0.06206896551724138,0.1939655172413793
05_Jazz3-150-C_solo_hex_cln,365,0.06575342465753424,0.2219178082191781
05_Rock1-130-A_comp_hex_cln,1692,0.07387706855791962,0.22458628841607564
05_Rock1-130-A_solo_hex_cln,320,0.078125,0.196875
05_Rock1-90-C#_comp_hex_cln,1650,0.15878787878787878,0.3927272727272727
05_Rock1-90-C#_solo_hex_cln,505,0.09108910891089109,0.2613861386138614
05_Rock2-142-D_comp_hex_cln,2300,0.05478260869565217,0.15739130434782608
05_Rock2-142-D_solo_hex_cln,438,0.0958904109589041,0.1872146118721461
05_Rock2-85-F_comp_hex_cln,1822,0.054884742041712405,0.16849615806805707
05_Rock2-85-F_solo_hex_cln,638,0.05329153605015674,0.13479623824451412
05_Rock3-117-Bb_comp_hex_cln,2244,0.057932263814616754,0.18672014260249553
05_Rock3-117-Bb_solo_hex_cln,400,0.15,0.3925
05_Rock3-148-C_comp_hex_cln,1258,0.07074721780604133,0.17885532591414943
05_Rock3-148-C_solo_hex_cln,332,0.1355421686746988,0.3433734939759036
05_SS1-100-C#_comp_hex_cln,608,0.16282894736842105,0.4144736842105263
05_SS1-100-C#_solo_hex_cln,321,0.04361370716510903,0.09345794392523364
05_SS1-68-E_comp_hex_cln,854,0.10655737704918032,0.2306791569086651
05_SS1-68-E_solo_hex_cln,403,0.062034739454094295,0.14640198511166252
05_SS2-107-Ab_comp_hex_cln,1304,0.06825153374233128,0.19325153374233128
05_SS2-107-Ab_solo_hex_cln,454,0.13215859030837004,0.3039647577092511
05_SS2-88-F_comp_hex_cln,1147,0.09067131647776809,0.24498692240627726
05_SS2-88-F_solo_hex_cln,502,0.11752988047808766,0.26294820717131473
05_SS3-84-Bb_comp_hex_cln,1254,0.08373205741626795,0.19138755980861244
05_SS3-84-Bb_solo_hex_cln,599,0.048414023372287146,0.18864774624373956
05_SS3-98-C_comp_hex_cln,1144,0.08741258741258741,0.20804195804195805
05_SS3-98-C_solo_hex_cln,491,0.08757637474541752,0.24236252545824846
