frame,time_s,active_notes,events,audio_active,rms_dbfs,rms_threshold,rms_growth,spectral_flux,onset_detector_score,top_frame,top_onset,inference_ms,pipeline_ms,queue_depth
1672,10.785668934240363,63 64,,1,-41.76245628762854,0.0030303776277180137,0.0,0.019839902110624863,4.5,64:0.90862 63:0.71881 62:0.31234 61:0.25282 40:0.15284 66:0.07278,64:0.35431 62:0.32954 63:0.28141 61:0.15965 66:0.05666 40:0.05657,2.899599999999225,9.373499999998813,2
1673,10.791473922902494,63 64,,1,-41.794684143536614,0.0030303776277180137,0.0,0.010482486399755924,4.5,64:0.90964 63:0.71525 62:0.30853 61:0.25663 40:0.16336 66:0.07867,64:0.38227 62:0.33787 63:0.29972 61:0.16988 66:0.06703 40:0.06429,2.470900000002274,12.785900000000794,1
1674,10.797278911564625,63 64,,1,-42.233080252964925,0.0030303776277180137,0.0,0.0322751835421254,6.355052552073186,64:0.90647 63:0.72680 62:0.31796 61:0.26459 40:0.16904 66:0.08215,64:0.37590 62:0.33105 63:0.29303 61:0.16438 40:0.06678 66:0.06424,2.2900000000021237,16.007699999999403,0
1675,10.803083900226758,63 64,,1,-42.09345140279646,0.0030303776277180137,0.00012531476369749463,0.006360063061975013,5.136354923034542,64:0.91429 63:0.70154 62:0.32974 61:0.26337 40:0.18809 66:0.08906,64:0.39211 62:0.34353 63:0.28753 61:0.16641 40:0.07308 66:0.07062,3.178299999998302,4.540399999999778,2
1676,10.80888888888889,63 64,,1,-42.94643425451986,0.0030303776277180137,0.0,0.022074393898786876,4.5,64:0.91045 63:0.68233 62:0.30474 61:0.23151 40:0.18095 66:0.08693,64:0.38250 62:0.32002 63:0.26682 61:0.14457 40:0.06940 66:0.06626,3.7857000000016683,9.93310000000136,1
1677,10.81469387755102,63 64,,1,-42.99882887574191,0.0030303776277180137,0.0,0.022646049958548232,4.5,64:0.91109 63:0.66247 62:0.29898 61:0.21817 40:0.18959 66:0.09022,64:0.41695 62:0.34196 63:0.29031 61:0.15820 40:0.07999 66:0.07939,4.358599999999768,16.269899999997506,0
1678,10.820498866213152,63 64,,1,-42.72308849419314,0.0030303776277180137,0.0002283791054369941,0.023912534255681718,7.803347398901147,64:0.90839 63:0.65038 62:0.30091 61:0.21869 40:0.21001 66:0.09053,64:0.42525 62:0.34767 63:0.29446 61:0.16399 40:0.08853 66:0.08409,2.5565000000007387,3.865599999997471,2
1679,10.826303854875283,63 64,,1,-43.37773132187286,0.0030303776277180137,0.0,0.026924764994783367,5.083142343861658,64:0.90458 63:0.63210 62:0.28067 40:0.21958 61:0.19157 66:0.09550,64:0.40630 62:0.31368 63:0.27006 61:0.13262 40:0.08103 66:0.08000,3.0241000000010843,8.44319999999854,1
1680,10.832108843537416,63 64,,1,-42.872750648849234,0.0030303776277180137,0.00040575096612399317,0.022019613791820956,8.4,64:0.90273 63:0.62785 62:0.28601 40:0.24695 61:0.19001 66:0.10450,64:0.40825 62:0.31318 63:0.25616 61:0.12982 40:0.09335 66:0.08657,3.2160999999995,12.732199999998528,0
1681,10.837913832199547,63 64,,1,-43.03856454949282,0.0030303776277180137,0.0,0.021191009188185058,4.5,64:0.89793 63:0.63334 62:0.28392 40:0.25673 61:0.19198 66:0.11363,64:0.43087 62:0.31666 63:0.27296 61:0.13457 40:0.10049 66:0.09978,3.352199999998362,5.6770000000021525,2
1682,10.843718820861678,63 64,,1,-42.917989815527804,0.0030303776277180137,9.852164017814732e-05,0.02058999149465138,4.5,64:0.88774 63:0.67410 62:0.30647 40:0.27427 61:0.21144 66:0.12493,64:0.43031 62:0.33007 63:0.29341 61:0.14731 40:0.11101 66:0.10230,3.806700000001939,10.864200000000324,1
1683,10.84952380952381,63 64,,1,-43.5551514009446,0.0030303776277180137,0.0,0.027068644271708606,5.117345559825429,64:0.88803 63:0.65914 62:0.30596 40:0.28185 61:0.19697 66:0.12897,64:0.44749 62:0.33521 63:0.30400 61:0.14368 40:0.11390 66:0.10762,2.85339999999934,15.320500000001402,3
1684,10.85532879818594,63 64,,1,-44.00974021773845,0.0030303776277180137,0.0,0.033334624780029715,6.606904648048028,64:0.87939 63:0.64009 62:0.28704 40:0.27422 61:0.17806 66:0.13049,64:0.46340 62:0.33238 63:0.30452 61:0.14179 40:0.12359 66:0.11553,3.852699999999487,10.699100000000072,2
1685,10.861133786848072,63 64,,1,-44.35436404199323,0.0030303776277180137,0.0,0.019056287236704016,4.5,64:0.87756 63:0.63887 62:0.28881 40:0.28055 61:0.16942 66:0.13765,64:0.47516 62:0.33483 63:0.30384 61:0.13829 40:0.12948 66:0.12242,2.9042999999973063,14.738599999997604,1
1686,10.866938775510205,63 64,,1,-43.31818989601704,0.0030303776277180137,0.0007674711966164892,0.025340146500238428,8.606444255385245,64:0.87926 63:0.60981 40:0.29293 62:0.28395 61:0.17728 76:0.14153,64:0.46787 62:0.31297 63:0.27417 61:0.13171 66:0.11519 40:0.11407,3.3209999999996853,20.372200000000618,0
1687,10.872743764172336,63 64,,1,-42.73727544881516,0.0030303776277180137,0.000472054535676553,0.03479321744610719,10.853643671395655,64:0.87625 63:0.57785 40:0.29527 62:0.26045 76:0.16876 61:0.15741,64:0.47776 62:0.29358 63:0.27897 66:0.11722 61:0.11634 40:0.10126,3.469400000000178,5.488599999999622,2
1688,10.878548752834467,63 64,,1,-41.49153950548241,0.0030303776277180137,0.0011252874309098607,0.027113112257550025,9.027916561818984,64:0.87899 63:0.56299 40:0.34389 62:0.28118 76:0.21509 61:0.17545,64:0.46288 62:0.29183 63:0.24745 61:0.12006 66:0.11614 40:0.10928,3.1736999999978366,9.820699999998794,1
1689,10.884353741496598,63 64,,1,-41.89130355270062,0.0030303776277180137,0.0,0.02177859145282656,4.5,64:0.87599 63:0.56204 40:0.36463 62:0.27704 76:0.23683 61:0.18396,64:0.43435 62:0.26432 63:0.21067 66:0.10981 61:0.10897 40:0.10531,2.040099999998546,12.629300000000399,0
1690,10.89015873015873,63 64,,1,-41.56687865113055,0.0030303776277180137,0.00030610509903165536,0.025712679338270965,8.695003368171474,64:0.87569 63:0.58867 40:0.39916 62:0.29166 76:0.24592 61:0.21000,64:0.45125 62:0.28137 63:0.23295 40:0.13537 61:0.12599 66:0.12348,5.328599999998573,7.685200000000947,2
1691,10.895963718820862,63 64,,1,-42.63651584725714,0.0030303776277180137,0.0,0.02718101894725639,5.144059450656397,64:0.88000 63:0.58057 40:0.38774 62:0.28342 76:0.23857 61:0.19902,64:0.48339 62:0.30168 63:0.26175 40:0.15549 66:0.13998 61:0.13051,5.03050000000016,14.697600000001643,1
1692,10.901768707482994,63 64,,1,-42.73047984797748,0.0030303776277180137,0.0,0.030467580661343384,5.925346252254576,64:0.88724 63:0.53677 40:0.37012 62:0.26637 76:0.23062 61:0.18095,64:0.46049 62:0.27961 63:0.21407 40:0.15551 66:0.13204 61:0.11074,6.422200000002931,23.034199999997895,3
1693,10.907573696145125,63 64,,1,-42.7168569637756,0.0030303776277180137,1.14622897415418e-05,0.0207510087774579,4.5,64:0.88735 63:0.54744 40:0.35025 62:0.26866 76:0.20770 61:0.16845,64:0.45158 62:0.28038 63:0.21041 40:0.14154 66:0.12822 61:0.10642,4.546099999998887,19.99539999999911,2
1694,10.919183673469387,63 64,,1,-42.48526517673081,0.0030303776277180137,0.0,0.02143151749722895,4.5,64:0.90206 63:0.50098 40:0.32991 62:0.25412 76:0.17408 52:0.15219,64:0.43621 62:0.26301 63:0.18435 40:0.10879 66:0.10510 61:0.09163,3.281199999999984,25.798399999999333,3
1695,10.924988662131518,63 64,,1,-41.99628360134989,0.0030303776277180137,0.0004350075723358838,0.01660394158047858,8.4,64:0.90658 63:0.47227 40:0.31278 62:0.24906 76:0.18303 52:0.14203,64:0.40225 62:0.23793 63:0.14976 66:0.09355 40:0.08854 61:0.07604,3.479200000001015,10.053799999997892,2
1696,10.930793650793651,63 64,,1,-43.13940081137905,0.0030303776277180137,0.0,0.02657147195809984,4.9991569479768705,64:0.90405 63:0.48401 40:0.29392 62:0.24250 76:0.18156 61:0.15078,64:0.39774 62:0.22889 63:0.15587 66:0.08817 40:0.07987 61:0.07698,2.946500000000185,14.421500000000975,1
1697,10.936598639455783,63 64,,1,-42.87517258231113,0.0030303776277180137,0.00021518763760187964,0.017039930437124,7.46199223310763,64:0.90239 63:0.49678 40:0.32830 62:0.24298 76:0.19873 61:0.15632,64:0.37991 62:0.22995 63:0.15175 40:0.09267 66:0.09172 61:0.07516,2.4816999999970335,17.90850000000077,0
1698,10.942403628117914,63 64,,1,-44.81005381217496,0.0030303776277180137,0.0,0.015055281031332218,4.338087383851019,64:0.90544 63:0.46950 40:0.30949 62:0.23480 76:0.18819 61:0.14966,64:0.40729 62:0.24814 63:0.16272 40:0.10000 66:0.09291 61:0.08265,3.8798999999976047,5.40020000000041,2
1699,10.948208616780045,63 64,,1,-44.78935887084291,0.0030303776277180137,1.3710859428969942e-05,0.03163724739565816,6.063377166342368,64:0.90983 63:0.44644 40:0.32074 62:0.22499 76:0.18918 52:0.14595,64:0.41339 62:0.24280 63:0.15360 40:0.10937 66:0.09425 61:0.08406,5.9570000000022105,13.052399999999409,1
1700,10.954013605442176,64,note_off:63,1,-44.573477994139104,0.0030303776277180137,0.00014499069201256206,0.01754729864293461,5.645508252753662,64:0.90972 63:0.44254 40:0.30856 62:0.22184 76:0.18387 61:0.13912,64:0.44023 62:0.25565 63:0.16997 40:0.11006 66:0.10235 61:0.08965,2.673900000001339,17.051299999998548,0
1701,10.95981859410431,64,,1,-44.2708938418291,0.0030303776277180137,0.0002093845030068011,0.012765324621767495,7.311824715998419,64:0.90628 63:0.42245 40:0.31644 62:0.21962 76:0.19803 52:0.14293,64:0.40489 62:0.23538 63:0.14088 40:0.09441 66:0.08882 61:0.07765,3.951700000001779,5.444100000001839,2
1702,10.96562358276644,64,,1,-44.06688125571694,0.0030303776277180137,0.0001453477320493314,0.015358894456026785,5.654747365676479,64:0.89907 63:0.42320 40:0.32949 76:0.21926 62:0.21503 52:0.15050,64:0.39358 62:0.22386 63:0.13740 40:0.09114 66:0.08161 61:0.07088,3.3905999999994663,10.254899999999623,1
1703,10.971428571428572,64,,1,-44.09466788974456,0.0030303776277180137,0.0,0.024479568114583426,4.501866160420215,64:0.89620 63:0.42741 40:0.36019 76:0.25214 62:0.22261 52:0.16938,64:0.42589 62:0.23826 63:0.15460 40:0.10970 66:0.09708 61:0.08132,2.6086999999996863,14.479299999997863,3
1704,10.977233560090703,64,,1,-45.43520891333958,0.0030303776277180137,0.0,0.027336676622772237,4.381935067308069,64:0.88791 63:0.46296 40:0.37213 76:0.27993 62:0.22899 52:0.17052,64:0.38270 62:0.20798 63:0.12727 40:0.10822 66:0.08334 61:0.07501,2.0813999999980126,7.092899999999958,2
1705,10.983038548752834,64,,1,-44.65279737742762,0.0030303776277180137,0.0005041590888837585,0.010694215071957723,8.4,64:0.88165 63:0.50195 40:0.41732 76:0.33414 62:0.23671 61:0.18817,64:0.32972 62:0.17837 40:0.10941 63:0.10558 66:0.08005 61:0.06528,4.197800000000029,12.609199999999987,1
1706,10.988843537414965,64,,1,-45.914790753811864,0.0030303776277180137,0.0,0.03205419079830771,5.044716429688785,64:0.87845 63:0.46591 40:0.40720 76:0.36078 62:0.21760 52:0.18616,64:0.42773 62:0.22087 63:0.15942 40:0.14713 66:0.10379 61:0.09183,3.701700000000585,18.077500000000413,0
1707,10.994648526077098,64,,1,-49.388639304970695,0.0030303776277180137,0.0,0.05773490870031906,5.67870445749783,64:0.87324 63:0.45279 40:0.43759 76:0.38382 52:0.22234 62:0.20801,64:0.44128 62:0.21344 40:0.17150 63:0.15913 66:0.11413 61:0.09679,3.3554999999978463,5.00070000000008,2
1708,11.00045351473923,64,,0,-54.35237790300096,0.0030303776277180137,0.0,0.017418659743379517,0.0,64:0.85231 40:0.49489 63:0.47957 76:0.38040 52:0.26731 62:0.22372,64:0.33134 40:0.16229 62:0.15640 63:0.10002 66:0.09338 59:0.08898,3.135300000000285,9.880700000000076,1
1709,11.00625850340136,,note_off:64,0,-56.28531489197641,0.0030303776277180137,0.0,0.022725067450785057,0.0,64:0.80415 63:0.53616 40:0.47528 76:0.37836 66:0.26003 52:0.22330,64:0.14274 40:0.06651 62:0.06077 66:0.05406 59:0.04579 63:0.03214,3.5333999999984655,14.549799999997504,0
1710,11.012063492063492,,,0,-53.83394544424563,0.0030303776277180137,0.0005000959338534122,0.025078257639760338,4.04418760908522,64:0.79151 63:0.52484 40:0.46279 76:0.41702 66:0.26557 52:0.21088,64:0.08975 40:0.03931 66:0.03644 62:0.03457 59:0.02870 63:0.01594,3.4039000000021247,4.466099999998363,2
1711,11.017868480725623,,,0,-56.822077509259984,0.0030303776277180137,0.0,0.023121204462314523,0.0,64:0.76919 63:0.55237 40:0.47591 76:0.39396 66:0.26582 52:0.23029,64:0.07879 40:0.03720 66:0.03449 59:0.02874 62:0.02863 63:0.01515,2.6812999999989984,7.818600000000231,1
1712,11.023673469387756,,,0,-56.28333382606896,0.0030303776277180137,9.225761313172171e-05,0.009025976101875957,0.0,64:0.75572 63:0.56173 40:0.52035 76:0.39557 52:0.29074 66:0.26230,64:0.06880 40:0.04174 59:0.03515 66:0.03145 62:0.02537 52:0.01829,2.8380000000005623,11.385299999997045,0
1713,11.029478458049887,,,0,-61.61979413898639,0.0030303776277180137,0.0,0.011851116112955284,0.0,64:0.73941 63:0.55125 40:0.53133 76:0.35611 52:0.33663 47:0.25829,64:0.07595 40:0.04977 59:0.04388 66:0.03370 62:0.02934 52:0.02481,3.514200000001466,4.604799999999187,2
1714,11.035283446712018,,,0,-57.69116499190147,0.0030303776277180137,0.0004746225565113567,0.017650725584304222,3.9000000000000004,64:0.71466 63:0.55723 40:0.55146 52:0.35767 76:0.34022 47:0.30278,64:0.07054 40:0.05100 59:0.04617 66:0.03272 62:0.02905 52:0.02591,3.0041999999994573,8.308299999999491,1
1715,11.04108843537415,,,0,-59.756645146388806,0.0030303776277180137,0.0,0.017860270597137344,0.0,64:0.66654 63:0.57402 40:0.53884 52:0.35868 47:0.35292 76:0.32705,64:0.06206 40:0.05078 59:0.04885 66:0.03127 62:0.02854 52:0.02607,3.1146999999975833,12.173499999999393,0
1716,11.04689342403628,,,0,-62.033380837449826,0.0030303776277180137,0.0,0.01078560707091294,0.0,64:0.63527 63:0.54815 40:0.53621 52:0.37050 47:0.35806 76:0.34505,64:0.04632 40:0.04266 59:0.04078 66:0.02320 52:0.02207 62:0.01949,2.0854999999997403,4.9709,2
1717,11.052698412698414,,,0,-57.527205217583884,0.0030303776277180137,0.0005380698203781537,0.01219779593609181,3.9000000000000004,64:0.63736 40:0.55663 63:0.48909 52:0.43609 47:0.38731 76:0.35879,64:0.05453 40:0.05280 59:0.04881 52:0.03208 66:0.02674 62:0.02159,2.081900000000303,7.449600000001055,1
1718,11.058503401360545,,,0,-59.317140539497146,0.0030303776277180137,0.0,0.030401518250599318,1.4096417884147916,64:0.64354 40:0.58035 52:0.48048 63:0.46243 47:0.43095 59:0.36338,59:0.06367 64:0.06356 40:0.06197 52:0.04184 66:0.03051 62:0.02929,4.045300000001362,12.40190000000041,0
1719,11.064308390022676,,,0,-56.082284364110905,0.0030303776277180137,0.00048815983158104984,0.02122529712109941,3.9000000000000004,64:0.66275 40:0.61412 52:0.55927 47:0.45943 63:0.42636 76:0.36686,40:0.06451 64:0.06102 59:0.05977 52:0.05057 66:0.03211 62:0.02719,3.2487000000003263,4.597500000002697,2
1720,11.070113378684807,,,0,-56.994296499663506,0.0030303776277180137,0.0,0.0199134202405284,0.0,64:0.64253 40:0.60195 52:0.52983 47:0.47349 63:0.43959 76:0.40552,40:0.06491 59:0.06237 64:0.05902 52:0.04633 66:0.03184 62:0.02586,3.513599999998007,8.809499999998138,1
1721,11.075918367346938,,,0,-56.58687664353322,0.0030303776277180137,6.787945834949342e-05,0.0073115584233727875,0.0,64:0.66928 40:0.63236 52:0.60570 47:0.49749 76:0.44795 59:0.38891,40:0.06044 59:0.05657 64:0.05254 52:0.04809 66:0.02465 47:0.02299,3.4013999999977784,12.746499999998662,0
1722,11.08172335600907,,,0,-60.771811766306534,0.0030303776277180137,0.0,0.026702124500620216,0.5302158831031722,64:0.71507 52:0.69902 40:0.65690 47:0.51842 59:0.45059 76:0.41001,59:0.07311 40:0.06630 52:0.06300 64:0.06094 47:0.02724 55:0.02333,2.977699999998862,3.9573999999973353,2
1723,11.087528344671203,,,0,-61.54093009904902,0.003062893598532726,0.0,0.012118769906098736,0.0,52:0.72627 64:0.71779 40:0.67918 47:0.53544 59:0.46312 76:0.38659,59:0.07822 40:0.07175 52:0.07134 64:0.05900 62:0.03026 47:0.03019,3.0226000000013187,7.65739999999937,1
1724,11.093333333333334,,,0,-60.154545221857525,0.0030659782583923783,0.0001449250758790091,0.0184833224152103,1.1438103062910192,52:0.71963 64:0.69109 40:0.67854 47:0.55606 59:0.47131 76:0.39591,59:0.07880 40:0.07187 52:0.07183 64:0.05570 47:0.03149 62:0.03035,3.092399999999884,11.666600000001637,0
1725,11.099138321995465,,,0,-59.46376269473552,0.0031073077192655956,8.131745647988256e-05,0.01568037606118113,0.0,52:0.68897 40:0.67062 64:0.66622 47:0.57005 59:0.44385 76:0.43903,40:0.07913 59:0.07479 52:0.07372 64:0.05975 47:0.03575 62:0.03144,5.70730000000097,6.800899999998222,2
1726,11.104943310657596,,,0,-61.277859743216474,0.003133783319587766,0.0,0.009884158873619443,0.0,52:0.66894 64:0.66693 40:0.66014 47:0.56895 76:0.47768 59:0.44804,59:0.06860 40:0.06800 52:0.06170 64:0.05355 47:0.02977 62:0.02580,3.8218000000007635,11.76500000000047,1
1727,11.110748299319727,,,0,-58.699716790672085,0.0031984323372810626,0.00029829526707355984,0.02671321823732997,4.398379088007525,64:0.71304 52:0.69535 40:0.67641 47:0.56005 76:0.51380 59:0.47708,59:0.07019 40:0.06087 52:0.05790 64:0.05174 47:0.02573 62:0.02488,7.256100000002874,20.20029999999906,3
1728,11.11655328798186,,,0,-61.09397759067845,0.0032168688650717958,0.0,0.01591989551010499,0.0,64:0.74744 52:0.70594 40:0.67902 47:0.57316 76:0.52196 59:0.48094,59:0.08261 52:0.07465 40:0.07420 64:0.07178 47:0.03526 62:0.03523,4.1207000000014204,16.41740000000169,2
1729,11.122358276643991,,,0,-56.53393508764192,0.0032339947273304684,0.000608741420595134,0.020269030701155,3.9000000000000004,64:0.74018 52:0.72581 40:0.68240 47:0.57764 59:0.48514 76:0.48340,59:0.07878 52:0.07536 40:0.07225 64:0.06623 47:0.03432 62:0.03184,7.517399999997565,25.785700000000134,1
