epoch,active_accuracy,active_auc_pr,active_loss,active_precision,active_recall,harmonic_amplitude_loss,harmonic_offset_cents_loss,loss,lr,onset_accuracy,onset_auc_pr,onset_loss,onset_precision,onset_recall,pitch_loss,pitch_top1,pitch_top3,val_active_accuracy,val_active_auc_pr,val_active_loss,val_active_precision,val_active_recall,val_harmonic_amplitude_loss,val_harmonic_offset_cents_loss,val_loss,val_onset_accuracy,val_onset_auc_pr,val_onset_loss,val_onset_precision,val_onset_recall,val_pitch_loss,val_pitch_top1,val_pitch_top3
0,0.8992480635643005,0.9859030246734619,0.2682848870754242,0.9590729475021362,0.9069249033927917,0.05285877361893654,0.1954486221075058,1.017456293106079,0.001,0.5083441734313965,0.22722741961479187,0.6251584887504578,0.20174050331115723,0.8088440895080566,0.8341690301895142,0.6970018744468689,0.8591138124465942,0.9129329919815063,0.9892839193344116,0.24413971602916718,0.9707854986190796,0.9100817441940308,0.03878441080451012,0.12464143335819244,0.7412242889404297,0.451825350522995,0.24841274321079254,0.6433627605438232,0.2022915482521057,0.9072916507720947,0.5605381727218628,0.83329838514328,0.9197233319282532
1,0.91964191198349,0.9916414618492126,0.208067387342453,0.9733006358146667,0.9201379418373108,0.03625684976577759,0.10945338010787964,0.6384350061416626,0.001,0.57501620054245,0.27262309193611145,0.6038424372673035,0.2214389443397522,0.7677955031394958,0.47314509749412537,0.8465198278427124,0.9374015927314758,0.9217485785484314,0.9885238409042358,0.22203589975833893,0.9664140939712524,0.9267798662185669,0.03730260953307152,0.12300104647874832,0.7077287435531616,0.4587222635746002,0.2610870897769928,0.7601190209388733,0.20476561784744263,0.910069465637207,0.5082022547721863,0.8513938188552856,0.9251729249954224
2,0.9242805242538452,0.992771565914154,0.19397923350334167,0.9761263728141785,0.9235517978668213,0.03517542779445648,0.10639406740665436,0.5803519487380981,0.001,0.6044303774833679,0.29218196868896484,0.5952075719833374,0.23184673488140106,0.7473645210266113,0.41969192028045654,0.8619616031646729,0.9435040354728699,0.9247044324874878,0.9899246692657471,0.19845645129680634,0.9656745791435242,0.9316704869270325,0.035710658878088,0.11999890208244324,0.6588081121444702,0.590178370475769,0.30592501163482666,0.6100510358810425,0.2327907234430313,0.7597222328186035,0.494120717048645,0.8495074510574341,0.9235659837722778
3,0.9254165291786194,0.993293046951294,0.18632833659648895,0.9778585433959961,0.9233571887016296,0.034439004957675934,0.1057688295841217,0.5450972318649292,0.001,0.6372525095939636,0.333718866109848,0.5797784924507141,0.24785494804382324,0.7384084463119507,0.3890962600708008,0.8705049753189087,0.9466525316238403,0.9258971214294434,0.9895142316818237,0.20065274834632874,0.9572036862373352,0.9422902464866638,0.03500525280833244,0.11913701891899109,0.6281635165214539,0.7291536927223206,0.35564327239990234,0.5283030271530151,0.30458715558052063,0.6340277791023254,0.4794307053089142,0.8567735552787781,0.9268497228622437
4,0.927431583404541,0.9937689900398254,0.1797635853290558,0.9791194796562195,0.9248076677322388,0.03391842171549797,0.10556411743164062,0.5170787572860718,0.001,0.6887509226799011,0.381440669298172,0.5554680228233337,0.28114765882492065,0.7368224859237671,0.3672812283039093,0.876006007194519,0.9495710730552673,0.9262601137161255,0.9896964430809021,0.19805583357810974,0.9584607481956482,0.9414518475532532,0.035004809498786926,0.11928457021713257,0.625032901763916,0.7525928020477295,0.3908724784851074,0.5074740648269653,0.330403596162796,0.6395833492279053,0.48098376393318176,0.8511143922805786,0.923286497592926
5,0.9291220307350159,0.9941354393959045,0.17420516908168793,0.9801909923553467,0.9260104298591614,0.033532820641994476,0.1053193062543869,0.4941672086715698,0.001,0.7225602865219116,0.4170067608356476,0.5365203022956848,0.3075895607471466,0.7304785847663879,0.34929192066192627,0.8811001777648926,0.9520827531814575,0.9210744500160217,0.9892804622650146,0.21997247636318207,0.9678835272789001,0.9243345260620117,0.03454113006591797,0.11949237436056137,0.6200857162475586,0.7492221593856812,0.39449161291122437,0.5321677923202515,0.3368368446826935,0.7010416388511658,0.4667358100414276,0.8588695526123047,0.9285963773727417
6,0.9303932785987854,0.99444580078125,0.16890466213226318,0.981124997138977,0.9267886877059937,0.03308647871017456,0.1053084060549736,0.47283437848091125,0.001,0.739762544631958,0.4396563172340393,0.5245123505592346,0.3235781192779541,0.7292658090591431,0.3314438760280609,0.8849915862083435,0.9552136063575745,0.9262601137161255,0.9890326261520386,0.20305152237415314,0.9638718962669373,0.9357227683067322,0.03517025336623192,0.1199638694524765,0.6389090418815613,0.7576228976249695,0.40885794162750244,0.5327402949333191,0.34039145708084106,0.6642361283302307,0.48879221081733704,0.8586599826812744,0.9283168911933899
7,0.9319079518318176,0.994761049747467,0.1633232831954956,0.982318103313446,0.9276377558708191,0.033053550869226456,0.10519149899482727,0.45405054092407227,0.001,0.7517039775848389,0.45634523034095764,0.51488196849823,0.3357127606868744,0.7283328771591187,0.3157050609588623,0.8890952467918396,0.9579552412033081,0.9278157949447632,0.9893629550933838,0.19951383769512177,0.970230758190155,0.9313212037086487,0.03395476192235947,0.1213630959391594,0.6268691420555115,0.7650902271270752,0.4288066327571869,0.5148538947105408,0.3492875397205353,0.6638888716697693,0.48108434677124023,0.8567735552787781,0.9258716106414795
