epoch,active_accuracy,active_auc_pr,active_loss,active_precision,active_recall,harmonic_amplitude_loss,harmonic_offset_cents_loss,loss,lr,onset_accuracy,onset_auc_pr,onset_loss,onset_precision,onset_recall,pitch_loss,pitch_top1,pitch_top3,val_active_accuracy,val_active_auc_pr,val_active_loss,val_active_precision,val_active_recall,val_harmonic_amplitude_loss,val_harmonic_offset_cents_loss,val_loss,val_onset_accuracy,val_onset_auc_pr,val_onset_loss,val_onset_precision,val_onset_recall,val_pitch_loss,val_pitch_top1,val_pitch_top3
0,0.89981609582901,0.9869705438613892,0.25903111696243286,0.9605339765548706,0.9061996936798096,0.0515497550368309,0.19930413365364075,0.9103749394416809,0.001,0.9817429184913635,0.9966131448745728,0.06259630620479584,0.8934240341186523,0.992443323135376,0.8414777517318726,0.6910055875778198,0.8586362600326538,0.9171333909034729,0.9903793334960938,0.23348650336265564,0.971100389957428,0.9156011939048767,0.03828492760658264,0.12489894777536392,0.6181361675262451,0.997977614402771,0.9998672008514404,0.01134612038731575,0.9896587133407593,0.996874988079071,0.566006600856781,0.8277789354324341,0.920002818107605
