epoch,frame_loss,frame_micro_f1,frame_precision,frame_recall,harmonic_amplitude_loss,harmonic_offset_cents_loss,loss,lr,onset_loss,onset_micro_f1,onset_precision,onset_recall,val_frame_loss,val_frame_micro_f1,val_frame_precision,val_frame_recall,val_harmonic_amplitude_loss,val_harmonic_offset_cents_loss,val_loss,val_onset_loss,val_onset_micro_f1,val_onset_precision,val_onset_recall
0,0.5821431279182434,0.3625866174697876,0.2441679686307907,0.7040358781814575,0.014867386780679226,0.033372364938259125,0.8062026500701904,0.0002,0.4459647536277771,0.08919382840394974,0.05252525210380554,0.2954545319080353,0.6744703054428101,0.3880952298641205,0.26547232270240784,0.721238911151886,0.010512672364711761,0.03481294587254524,0.7520996332168579,0.15351128578186035,0.06896551698446274,0.03652967885136604,0.6153846383094788
