epoch,active_accuracy,active_auc_pr,active_loss,active_precision,active_recall,harmonic_amplitude_loss,harmonic_offset_cents_loss,loss,lr,pitch_loss,pitch_top1,pitch_top3,val_active_accuracy,val_active_auc_pr,val_active_loss,val_active_precision,val_active_recall,val_harmonic_amplitude_loss,val_harmonic_offset_cents_loss,val_loss,val_pitch_loss,val_pitch_top1,val_pitch_top3
0,0.8963632583618164,0.9811647534370422,0.27163127064704895,0.9463861584663391,0.9068774580955505,0.045458320528268814,0.1719258725643158,0.8042392730712891,0.001,0.7459213137626648,0.7101830244064331,0.8684796690940857,0.9092838168144226,0.985439658164978,0.24060547351837158,0.9553995728492737,0.9107072353363037,0.03433307260274887,0.11242898553609848,0.5417187213897705,0.4907567799091339,0.8292219042778015,0.9238945245742798
1,0.91500324010849,0.9890023469924927,0.21280470490455627,0.9634292125701904,0.9162717461585999,0.03351162001490593,0.10077763348817825,0.47566482424736023,0.001,0.4304206371307373,0.8506622910499573,0.9381080865859985,0.9117673635482788,0.9844720959663391,0.22694018483161926,0.9436431527137756,0.9271749258041382,0.03404571861028671,0.11221178621053696,0.4937434494495392,0.4455311894416809,0.8531032800674438,0.9291431307792664
2,0.9185342788696289,0.9898269176483154,0.20311622321605682,0.9664281606674194,0.9183146953582764,0.03258638456463814,0.0985528901219368,0.4278416335582733,0.001,0.3846035599708557,0.8652309775352478,0.9425456523895264,0.9182245135307312,0.9845375418663025,0.22001180052757263,0.9385489225387573,0.9429208636283875,0.03239158168435097,0.10975253582000732,0.49110448360443115,0.4443848729133606,0.8531032800674438,0.9319643378257751
3,0.9224736094474792,0.9906981587409973,0.19481103122234344,0.9688721299171448,0.9215131402015686,0.03181466832756996,0.0979204848408699,0.4003053307533264,0.001,0.35877302289009094,0.8732019066810608,0.9482559561729431,0.9190372824668884,0.9868513941764832,0.2152172029018402,0.947196900844574,0.9344574213027954,0.032340191304683685,0.10859893262386322,0.474120557308197,0.4283742904663086,0.8615667223930359,0.9307177662849426
4,0.9232062697410583,0.9911835193634033,0.18951159715652466,0.9700795412063599,0.9213456511497498,0.0311544518917799,0.09764297306537628,0.37998974323272705,0.001,0.339553564786911,0.878342866897583,0.9499807357788086,0.9155603647232056,0.9859328866004944,0.22397702932357788,0.9501144289970398,0.9259283542633057,0.031082594767212868,0.10954078286886215,0.47471556067466736,0.42727047204971313,0.862091600894928,0.9290775656700134
5,0.9245874285697937,0.9916996955871582,0.18413186073303223,0.9711847305297852,0.9222164750099182,0.03078308515250683,0.09760221838951111,0.36204496026039124,0.001,0.32270321249961853,0.882428765296936,0.9537317752838135,0.9177278280258179,0.9835340976715088,0.22357669472694397,0.9426705241203308,0.9374753832817078,0.03048562817275524,0.1103653758764267,0.46149498224258423,0.41415169835090637,0.8638629913330078,0.9323579668998718
6,0.9272777438163757,0.9920402765274048,0.17982761561870575,0.9730430245399475,0.9242091774940491,0.030478065833449364,0.09736323356628418,0.34664246439933777,0.001,0.3081793487071991,0.8868328928947449,0.9566287398338318,0.9103675484657288,0.9856452345848083,0.24097952246665955,0.9527972936630249,0.915103018283844,0.03036271408200264,0.1113639771938324,0.4865151047706604,0.4356873333454132,0.8601889610290527,0.930914580821991
7,0.9288390874862671,0.9924839735031128,0.17465034127235413,0.974272608757019,0.9252139329910278,0.030338136479258537,0.09721998870372772,0.33179232478141785,0.001,0.2943733334541321,0.8902825117111206,0.9588894248008728,0.9200307130813599,0.9865913391113281,0.22004732489585876,0.9508064985275269,0.9320299029350281,0.03070933185517788,0.1105097234249115,0.48927703499794006,0.4426268935203552,0.8597297072410583,0.9318330883979797
8,0.9322019815444946,0.9933172464370728,0.16426660120487213,0.9764220714569092,0.9278764724731445,0.029863040894269943,0.0953688696026802,0.29366594552993774,0.0005,0.25836560130119324,0.9010667204856873,0.9647671580314636,0.9158313274383545,0.9847898483276367,0.2344958484172821,0.9547865390777588,0.921335756778717,0.029850007966160774,0.10963360220193863,0.4881106913089752,0.43862244486808777,0.8641254305839539,0.9293400049209595
