epoch,auc_pr,loss,precision,recall,val_auc_pr,val_loss,val_precision,val_recall
17,0.7644551992416382,1.2123914957046509,0.6434797048568726,0.8757833242416382,0.8038454055786133,0.5984187722206116,0.6642453670501709,0.916481077671051
18,0.7661787271499634,1.2095166444778442,0.6430562138557434,0.8777976632118225,0.8046292066574097,0.607021689414978,0.6561264991760254,0.9242761731147766
19,0.7689476609230042,1.2055368423461914,0.6400259733200073,0.8818263411521912,0.8059545755386353,0.6035979986190796,0.659489631652832,0.9209353923797607
20,0.7707651853561401,1.2032122611999512,0.644444465637207,0.8827216029167175,0.8063973188400269,0.5811987519264221,0.6784214973449707,0.8997772932052612
21,0.7722883224487305,1.2013702392578125,0.6462372541427612,0.88025963306427,0.8081312775611877,0.5906170606613159,0.6680260896682739,0.9120267033576965
22,0.7750256061553955,1.1965373754501343,0.6477067470550537,0.8818263411521912,0.8089265823364258,0.599549412727356,0.659217894077301,0.9198217988014221
23,0.7752730846405029,1.1951866149902344,0.6465771198272705,0.8836168050765991,0.8098771572113037,0.5920576453208923,0.6653127670288086,0.9120267033576965
24,0.7775406241416931,1.1915817260742188,0.6494726538658142,0.8820501565933228,0.810274600982666,0.5860217809677124,0.6735537052154541,0.9075723886489868
25,0.7788737416267395,1.1888624429702759,0.6511512398719788,0.8798120021820068,0.8122565150260925,0.5877902507781982,0.6710418462753296,0.9109131693840027
26,0.7800525426864624,1.1878350973129272,0.6527106165885925,0.8757833242416382,0.8127021789550781,0.5927218794822693,0.6639741659164429,0.9153674840927124
27,0.7815699577331543,1.1845852136611938,0.6530104279518127,0.8811548948287964,0.8130362033843994,0.5877631306648254,0.6707717776298523,0.9097995758056641
28,0.7837744951248169,1.182576298713684,0.6502705216407776,0.8876454830169678,0.8133796453475952,0.5751381516456604,0.682675838470459,0.8864142298698425
29,0.78324955701828,1.1815567016601562,0.6530544757843018,0.8804834485054016,0.8144571781158447,0.5897442698478699,0.6683046817779541,0.9086859822273254
30,0.7853550314903259,1.1786487102508545,0.6518092155456543,0.886974036693573,0.8145857453346252,0.5777994394302368,0.6781802773475647,0.8964365124702454
31,0.7864433526992798,1.1774686574935913,0.6544251441955566,0.8854073286056519,0.8155413866043091,0.5772470831871033,0.6793569922447205,0.8942093253135681
32,0.7864424586296082,1.1765472888946533,0.6563706398010254,0.8751118779182434,0.8168861269950867,0.5958155393600464,0.6639871597290039,0.9198217988014221
33,0.7855820655822754,1.1785979270935059,0.6505551934242249,0.8916741013526917,0.8158077597618103,0.5753939747810364,0.6796610355377197,0.8930957913398743
34,0.7856902480125427,1.176422119140625,0.6564591526985168,0.8780214786529541,0.8168100118637085,0.5681560039520264,0.6883116960525513,0.8853006958961487
35,0.7889273762702942,1.170658826828003,0.6579342484474182,0.8824977874755859,0.8168113231658936,0.5751041173934937,0.6816638112068176,0.8942093253135681
36,0.7894269227981567,1.169798493385315,0.6549388766288757,0.8874216675758362,0.8170144557952881,0.5683485269546509,0.6868512034416199,0.8841871023178101
37,0.7901321649551392,1.1683647632598877,0.6562656164169312,0.88025963306427,0.8177393078804016,0.5690675377845764,0.6858863830566406,0.8875278234481812
38,0.7918237447738647,1.1659443378448486,0.6593112945556641,0.8827216029167175,0.8195928335189819,0.5762186646461487,0.6830093264579773,0.8997772932052612
39,0.7909559011459351,1.1648768186569214,0.6604823470115662,0.876454770565033,0.8188369870185852,0.5775350332260132,0.6821247935295105,0.9008908867835999
40,0.7916521430015564,1.1630067825317383,0.6593571901321411,0.8816025257110596,0.8195702433586121,0.5703617930412292,0.6873385310173035,0.8886414170265198
41,0.7933804392814636,1.1622565984725952,0.6581496596336365,0.8820501565933228,0.819604754447937,0.5619829297065735,0.6980462074279785,0.8752784132957458
42,0.7939653396606445,1.1617916822433472,0.6593092083930969,0.8757833242416382,0.8206232190132141,0.5663233995437622,0.6880972981452942,0.8819599151611328
43,0.7933292984962463,1.1625354290008545,0.6571044921875,0.8766785860061646,0.8206279277801514,0.5924504995346069,0.6720778942108154,0.9220489859580994
44,0.7928546667098999,1.1622660160064697,0.6597245335578918,0.8791405558586121,0.8203789591789246,0.5605069994926453,0.6992882490158081,0.8752784132957458
45,0.7938739061355591,1.1589734554290771,0.6598422527313232,0.8800358176231384,0.8211832046508789,0.5635900497436523,0.6941279768943787,0.8819599151611328
46,0.7955901622772217,1.1556215286254883,0.663896918296814,0.8762309551239014,0.8215558528900146,0.5791380405426025,0.6827643513679504,0.9131402969360352
47,0.7956698536872864,1.1549783945083618,0.6585243344306946,0.8809310793876648,0.8222835659980774,0.576046347618103,0.6828858852386475,0.9064587950706482
48,0.7979730367660522,1.1521406173706055,0.660247802734375,0.8824977874755859,0.8217194080352783,0.5631112456321716,0.6927083134651184,0.8886414170265198
49,0.7968259453773499,1.1525709629058838,0.6640081405639648,0.8757833242416382,0.8228261470794678,0.5587077140808105,0.6966490149497986,0.8797327280044556
50,0.7983549237251282,1.1510646343231201,0.6630508303642273,0.8755595088005066,0.8231698870658875,0.5714789032936096,0.6838111281394958,0.9031180143356323
51,0.7984570860862732,1.1488687992095947,0.6598764657974243,0.8845120668411255,0.8232869505882263,0.5542276501655579,0.7039711475372314,0.8685969114303589
52,0.799487829208374,1.1470870971679688,0.6630673408508301,0.8795881867408752,0.8233799934387207,0.5589802265167236,0.6937882900238037,0.8830735087394714
53,0.8000449538230896,1.144100546836853,0.6651967167854309,0.8777976632118225,0.8244448900222778,0.5730668902397156,0.6854974627494812,0.9053452014923096
54,0.8004255294799805,1.1447722911834717,0.6639676094055176,0.8809310793876648,0.8247818946838379,0.5620887875556946,0.694372296333313,0.8930957913398743
55,0.8008745908737183,1.1424318552017212,0.6653676629066467,0.8789167404174805,0.8251165747642517,0.5665644407272339,0.6918454766273499,0.897550106048584
56,0.8003712892532349,1.141874074935913,0.6677457690238953,0.8771262168884277,0.8238527178764343,0.5505191683769226,0.7073837518692017,0.8641425371170044
57,0.8016141653060913,1.1393139362335205,0.6694740653038025,0.8717547059059143,0.8261440396308899,0.5685797929763794,0.68813556432724,0.904231607913971
58,0.8025261759757996,1.1375908851623535,0.6662153005599976,0.8809310793876648,0.825765073299408,0.5560134053230286,0.6970227956771851,0.8864142298698425
59,0.8025069832801819,1.1388696432113647,0.6690177321434021,0.8704118132591248,0.8258742690086365,0.5510135293006897,0.7062556743621826,0.8674833178520203
60,0.8035621643066406,1.1367619037628174,0.6671792268753052,0.8739928603172302,0.8271627426147461,0.5671640038490295,0.6875529289245605,0.904231607913971
61,0.803408682346344,1.1347917318344116,0.6674057841300964,0.8757833242416382,0.8263614773750305,0.5476523637771606,0.7077625393867493,0.8630289435386658
62,0.8045082688331604,1.1318260431289673,0.6677457690238953,0.8771262168884277,0.826812207698822,0.5536529421806335,0.6992945075035095,0.8830735087394714
63,0.8053088188171387,1.1298655271530151,0.6720717549324036,0.8719785213470459,0.8279377222061157,0.5691183805465698,0.6873949766159058,0.9109131693840027
64,0.8056035041809082,1.1288851499557495,0.6692177057266235,0.8807072639465332,0.8274195194244385,0.5461024641990662,0.7088261842727661,0.8674833178520203
65,0.8058314919471741,1.1269264221191406,0.6718830466270447,0.8744404911994934,0.8288161158561707,0.5555644035339355,0.6973913311958313,0.8930957913398743
66,0.8059812784194946,1.1295586824417114,0.6735823154449463,0.8719785213470459,0.8288407325744629,0.5541287660598755,0.6972076892852783,0.8897550106048584
67,0.8039509057998657,1.12906813621521,0.6774868965148926,0.8688451051712036,0.8288193941116333,0.5492406487464905,0.7056199908256531,0.8808463215827942
68,0.8081143498420715,1.122395396232605,0.670350193977356,0.8824977874755859,0.829227089881897,0.5478138327598572,0.7081468105316162,0.8808463215827942
69,0.8091970682144165,1.1199980974197388,0.6759930849075317,0.8760071396827698,0.8304342031478882,0.5564835667610168,0.6932989954948425,0.8986636996269226
70,0.8094013929367065,1.1201809644699097,0.6698418259620667,0.881378710269928,0.8302546739578247,0.5548657178878784,0.6957648992538452,0.8964365124702454
71,0.8063013553619385,1.1251696348190308,0.6774982810020447,0.8679498434066772,0.8300454616546631,0.5757914781570435,0.6827242374420166,0.9153674840927124
72,0.807763397693634,1.1217832565307617,0.6707420349121094,0.8840644359588623,0.83049476146698,0.5443135499954224,0.7100270986557007,0.8752784132957458
73,0.8110498189926147,1.1135064363479614,0.6728860139846802,0.8798120021820068,0.8305888175964355,0.5395374298095703,0.7111315727233887,0.8608017563819885
74,0.8119784593582153,1.1129463911056519,0.6774416565895081,0.8771262168884277,0.8320547342300415,0.5584814548492432,0.6919795274734497,0.9031180143356323
75,0.8129497170448303,1.1126890182495117,0.6749013662338257,0.8804834485054016,0.8330097198486328,0.5500140190124512,0.698952853679657,0.8919821977615356
76,0.812285304069519,1.1127558946609497,0.6733822822570801,0.8827216029167175,0.8321324586868286,0.5427168607711792,0.7079964280128479,0.8775055408477783
77,0.8143168091773987,1.1075278520584106,0.6758383512496948,0.8795881867408752,0.8327147960662842,0.5438004732131958,0.7084078788757324,0.8819599151611328
78,0.8135600686073303,1.1068922281265259,0.677570104598999,0.8762309551239014,0.8319800496101379,0.5561182498931885,0.6974138021469116,0.9008908867835999
79,0.8143264055252075,1.106580376625061,0.677402675151825,0.88025963306427,0.8313510417938232,0.5496795773506165,0.7004366517066956,0.8930957913398743
80,0.8151051998138428,1.103603482246399,0.6788800358772278,0.8791405558586121,0.8317999839782715,0.5501905679702759,0.6998254656791687,0.8930957913398743
81,0.8143761157989502,1.1036642789840698,0.679979145526886,0.876454770565033,0.8322451114654541,0.5527104735374451,0.6980968713760376,0.8986636996269226
82,0.8153648376464844,1.1035314798355103,0.677890419960022,0.8831691741943359,0.8318540453910828,0.5460384488105774,0.7065602540969849,0.8875278234481812
83,0.8162868618965149,1.1009002923965454,0.6791573166847229,0.88025963306427,0.8319839835166931,0.5452570915222168,0.7085561752319336,0.8853006958961487
84,0.8168106079101562,1.1001102924346924,0.6799101829528809,0.8809310793876648,0.8319130539894104,0.5415658950805664,0.7114517688751221,0.8786191344261169
85,0.8168870806694031,1.0999798774719238,0.6786760687828064,0.8811548948287964,0.8322868347167969,0.5455541014671326,0.7084444165229797,0.8875278234481812
86,0.8166652321815491,1.0998467206954956,0.6786144971847534,0.881378710269928,0.8317160606384277,0.5427259206771851,0.7096773982048035,0.8819599151611328
87,0.8162257671356201,1.1001089811325073,0.6795647144317627,0.8804834485054016,0.8319530487060547,0.5418980121612549,0.7119712233543396,0.8808463215827942
