source_id,count,top1,top3
05_BN1-129-Eb_comp_hex_cln,849,0.023557126030624265,0.12838633686690223
05_BN1-129-Eb_solo_hex_cln,243,0.01646090534979424,0.08641975308641975
05_BN1-147-Gb_comp_hex_cln,544,0.03860294117647059,0.1323529411764706
05_BN1-147-Gb_solo_hex_cln,152,0.019736842105263157,0.09210526315789473
05_BN2-131-B_comp_hex_cln,1142,0.025394045534150613,0.08669001751313485
05_BN2-131-B_solo_hex_cln,371,0.0026954177897574125,0.02425876010781671
05_BN2-166-Ab_comp_hex_cln,948,0.0189873417721519,0.0770042194092827
05_BN2-166-Ab_solo_hex_cln,347,0.0345821325648415,0.14697406340057637
05_BN3-119-G_comp_hex_cln,1022,0.04403131115459882,0.1487279843444227
05_BN3-119-G_solo_hex_cln,349,0.011461318051575931,0.09455587392550144
05_BN3-154-E_comp_hex_cln,1020,0.012745098039215686,0.08529411764705883
05_BN3-154-E_solo_hex_cln,305,0.01639344262295082,0.1180327868852459
05_Funk1-114-Ab_comp_hex_cln,946,0.06236786469344609,0.11627906976744186
05_Funk1-114-Ab_solo_hex_cln,293,0.023890784982935155,0.12627986348122866
05_Funk1-97-C_comp_hex_cln,979,0.08478038815117467,0.17364657814096016
05_Funk1-97-C_solo_hex_cln,275,0.08727272727272728,0.16727272727272727
05_Funk2-108-Eb_comp_hex_cln,1262,0.05071315372424723,0.12757527733755944
05_Funk2-108-Eb_solo_hex_cln,326,0.1165644171779141,0.254601226993865
05_Funk2-119-G_comp_hex_cln,867,0.08881199538638986,0.2433679354094579
05_Funk2-119-G_solo_hex_cln,500,0.038,0.162
05_Funk3-112-C#_comp_hex_cln,1128,0.013297872340425532,0.057624113475177305
05_Funk3-112-C#_solo_hex_cln,385,0.04415584415584416,0.18701298701298702
05_Funk3-98-A_comp_hex_cln,982,0.06313645621181263,0.1384928716904277
05_Funk3-98-A_solo_hex_cln,349,0.02865329512893983,0.12607449856733524
05_Jazz1-130-D_comp_hex_cln,778,0.055269922879177376,0.12853470437017994
05_Jazz1-130-D_solo_hex_cln,302,0.0695364238410596,0.11920529801324503
05_Jazz1-200-B_comp_hex_cln,866,0.025404157043879907,0.06928406466512702
05_Jazz1-200-B_solo_hex_cln,244,0.03278688524590164,0.13114754098360656
05_Jazz2-110-Bb_comp_hex_cln,1432,0.024441340782122904,0.07332402234636871
05_Jazz2-110-Bb_solo_hex_cln,522,0.04980842911877394,0.1206896551724138
05_Jazz2-187-F#_comp_hex_cln,1227,0.02444987775061125,0.07905460472697637
05_Jazz2-187-F#_solo_hex_cln,311,0.022508038585209004,0.05144694533762058
05_Jazz3-137-Eb_comp_hex_cln,1287,0.01554001554001554,0.06915306915306915
05_Jazz3-137-Eb_solo_hex_cln,415,0.03614457831325301,0.15903614457831325
05_Jazz3-150-C_comp_hex_cln,1160,0.019827586206896553,0.07241379310344828
05_Jazz3-150-C_solo_hex_cln,365,0.021917808219178082,0.1863013698630137
05_Rock1-130-A_comp_hex_cln,1692,0.05969267139479906,0.16430260047281323
05_Rock1-130-A_solo_hex_cln,320,0.059375,0.140625
05_Rock1-90-C#_comp_hex_cln,1650,0.1103030303030303,0.23757575757575758
05_Rock1-90-C#_solo_hex_cln,505,0.01782178217821782,0.06930693069306931
05_Rock2-142-D_comp_hex_cln,2300,0.025217391304347827,0.08652173913043479
05_Rock2-142-D_solo_hex_cln,438,0.01141552511415525,0.0684931506849315
05_Rock2-85-F_comp_hex_cln,1822,0.008781558726673985,0.07025246981339188
05_Rock2-85-F_solo_hex_cln,617,0.04376012965964344,0.10210696920583469
05_Rock3-117-Bb_comp_hex_cln,2244,0.034759358288770054,0.08288770053475936
05_Rock3-117-Bb_solo_hex_cln,394,0.06091370558375635,0.233502538071066
05_Rock3-148-C_comp_hex_cln,1258,0.09777424483306836,0.23370429252782193
05_Rock3-148-C_solo_hex_cln,332,0.03614457831325301,0.15060240963855423
05_SS1-100-C#_comp_hex_cln,608,0.05263157894736842,0.14802631578947367
05_SS1-100-C#_solo_hex_cln,321,0.040498442367601244,0.09034267912772585
05_SS1-68-E_comp_hex_cln,854,0.09133489461358314,0.23302107728337237
05_SS1-68-E_solo_hex_cln,403,0.022332506203473945,0.07444168734491315
05_SS2-107-Ab_comp_hex_cln,1304,0.023006134969325152,0.09739263803680982
05_SS2-107-Ab_solo_hex_cln,454,0.019823788546255508,0.09030837004405286
05_SS2-88-F_comp_hex_cln,1147,0.04097646033129904,0.10636442894507411
05_SS2-88-F_solo_hex_cln,502,0.037848605577689244,0.11354581673306773
05_SS3-84-Bb_comp_hex_cln,1254,0.04066985645933014,0.12679425837320574
05_SS3-84-Bb_solo_hex_cln,589,0.05432937181663837,0.1697792869269949
05_SS3-98-C_comp_hex_cln,1144,0.027972027972027972,0.12412587412587413
05_SS3-98-C_solo_hex_cln,487,0.01026694045174538,0.18275154004106775
