frame,time_s,calibrated,visible_window,detected_onset,onset_confidence,rms_dbfs,active_probability,raw_pitch,stable_active,stable_pitch,transition_score,transition_veto,retrigger,inference_ms,inference_skipped,loop_ms,queue_delay_ms,queue_depth
52,0.3076643990929705,0,4096,0,0.0,-96.73658462938218,,,,,,,,,0,0.8071000000011708,2.873100000000406,1
53,0.313469387755102,0,4096,0,0.0,-96.59003495889704,,,,,,,,,0,0.46289999999871156,3.3612999999999005,0
54,0.31927437641723355,0,4096,0,0.0,-96.51857380658345,,,,,,,,,0,1.4516999999987235,1.7028000000003374,2
55,0.3250793650793651,0,4096,0,0.0,-96.243937670594,,,,,,,,,0,0.6593000000005844,2.3663000000002654,1
56,0.3308843537414966,0,4096,0,0.0,-96.17790898892383,,,,,,,,,0,0.610999999999251,3.0090999999998758,0
57,0.33668934240362813,0,4096,0,0.0,-96.66269167130112,,,,,,,,,0,1.0785999999995965,1.52640000000126,2
58,0.34249433106575966,0,4096,0,0.0,-96.51857380658345,,,,,,,,,0,0.41970000000013385,1.853399999999894,1
59,0.34829931972789113,0,4096,0,0.0,-96.04878903049143,,,,,,,,,0,0.40189999999995507,2.2260000000002833,0
60,0.35410430839002266,0,4096,0,0.0,-96.81175663155918,,,,,,,,,0,0.6979999999998654,0.8668999999983384,2
61,0.3599092970521542,0,4096,0,0.0,-96.73658462938218,,,,,,,,,0,0.42240000000148825,1.2986000000001496,1
62,0.3657142857142857,0,4096,0,0.0,-97.46514278371254,,,,,,,,,0,0.518100000000743,1.84699999999971,0
63,0.37151927437641724,0,4096,0,0.0,-97.04540980062914,,,,,,,,,0,1.5366000000014424,1.8409000000012554,2
64,0.37732426303854877,0,4096,0,0.0,-97.29235200308943,,,,,,,,,0,1.2134000000010303,3.1217000000012263,1
65,0.3831292517006803,0,4096,0,0.0,-96.04878903049143,,,,,,,,,0,1.3228000000005125,4.513700000000398,0
66,0.38893424036281177,0,4096,0,0.0,-96.51857380658345,,,,,,,,,0,2.1521999999993824,2.7650999999995207,2
67,0.3947392290249433,0,4096,0,0.0,-97.92982462984386,,,,,,,,,0,0.9007000000007537,3.608399999999179,1
68,0.4005442176870748,0,4096,0,0.0,-96.73658462938218,,,,,,,,,0,1.9062000000005241,5.6563000000000585,0
69,0.40634920634920635,0,4096,0,0.0,-96.59003495889704,,,,,,,,,0,1.9375999999997617,2.2623999999993316,2
70,0.4121541950113379,0,4096,0,0.0,-96.51857380658345,,,,,,,,,0,0.8054000000008443,3.06240000000102,1
71,0.4179591836734694,0,4096,0,0.0,-96.243937670594,,,,,,,,,0,0.37869999999884385,2.560800000001251,0
72,0.42376417233560093,0,4096,0,0.0,-96.17790898892383,,,,,,,,,0,1.2857000000003893,1.5343999999988256,2
73,0.4295691609977324,0,4096,0,0.0,-96.66269167130112,,,,,,,,,0,1.2410000000002697,2.792399999998807,1
74,0.43537414965986393,0,4096,0,0.0,-96.51857380658345,,,,,,,,,0,1.1194000000003257,3.9771000000001777,0
75,0.44117913832199546,0,4096,0,0.0,-96.04878903049143,,,,,,,,,0,0.6658000000001607,0.8583999999984826,2
76,0.446984126984127,0,4096,0,0.0,-96.81175663155918,,,,,,,,,0,0.4214000000004603,1.273999999998665,1
77,0.4527891156462585,0,4096,0,0.0,-96.73658462938218,,,,,,,,,0,0.4753999999991265,1.771500000000259,0
78,0.45859410430839004,0,4096,0,0.0,-97.46514278371254,,,,,,,,,0,1.7390999999999934,1.993900000000437,2
79,0.46439909297052157,0,4096,0,0.0,-97.04540980062914,,,,,,,,,0,2.309199999999123,4.376199999999386,1
80,0.47020408163265304,0,4096,0,0.0,-97.29235200308943,,,,,,,,,0,1.5588999999991415,6.758500000000112,0
81,0.47600907029478456,0,4096,0,0.0,-96.04878903049143,,,,,,,,,0,1.4676999999991835,1.694699999999827,2
82,0.4818140589569161,0,4096,0,0.0,-96.51857380658345,,,,,,,,,0,1.0609000000005864,2.7900000000009584,1
83,0.4876190476190476,0,4096,0,0.0,-97.92982462984386,,,,,,,,,0,0.5316999999998018,3.3781000000008277,0
84,0.49342403628117915,0,4096,0,0.0,-96.73658462938218,,,,,,,,,0,0.5971999999996314,0.8297000000005994,2
85,0.4992290249433107,0,4096,0,0.0,-96.59003495889704,,,,,,,,,0,0.338900000000919,1.1282000000001347,1
86,0.5050340136054422,0,4096,0,1.0,-62.4068819375002,,,,,,,,,0,0.31289999999906115,1.4289999999999026,0
87,0.5108390022675737,0,4096,0,1.0,-57.34193319740798,,,,,,,,,0,1.2524999999996567,1.436299999999946,2
88,0.5166439909297053,0,4096,0,1.0,-55.732797477804475,,,,,,,,,0,0.36600000000142074,1.7998000000005732,1
89,0.5224489795918368,0,4096,0,1.0,-53.39119874524917,,,,,,,,,0,0.3180000000000405,2.1423000000009296,0
90,0.5282539682539683,0,4096,0,1.0,-52.67252188844395,,,,,,,,,0,1.5480000000014371,1.6571000000009661,2
91,0.5340589569160997,0,4096,0,1.0,-51.801827492219516,,,,,,,,,0,1.4000999999996822,2.73450000000075,1
92,0.5398639455782313,0,4096,0,1.0,-51.246361285792986,,,,,,,,,0,0.5002000000011719,3.262499999999946,0
93,0.5456689342403628,0,4096,0,1.0,-52.324126240722386,,,,,,,,,0,0.6933000000000078,0.8990000000004272,2
94,0.5514739229024943,0,4096,0,1.0,-58.704814326230604,,,,,,,,,0,0.8670000000012834,1.8347999999992481,1
95,0.5572789115646258,0,4096,0,1.0,-53.71124281907487,,,,,,,,,0,0.7684000000001134,2.6381000000004207,0
96,0.5630839002267574,0,4096,0,1.0,-56.68099222571814,,,,,,,,,0,0.5994000000004718,0.7756000000007646,2
97,0.5688888888888889,0,4096,0,1.0,-55.89286788936797,,,,,,,,,0,0.2961999999993026,1.0627999999996973,1
98,0.5746938775510204,0,4096,0,1.0,-57.522469300937345,,,,,,,,,0,0.2700999999998288,1.3410000000000366,0
99,0.5804988662131519,0,4096,0,1.0,-61.420180536047525,,,,,,,,,0,1.8384000000004619,2.150299999998495,2
100,0.5863038548752835,0,4096,0,1.0,-61.56757307660374,,,,,,,,,0,0.42099999999933857,2.52439999999865,1
101,0.592108843537415,0,4096,0,1.0,-63.204906827016885,,,,,,,,,0,0.5772999999997808,19.834299999999416,0
102,0.5979138321995465,0,4096,0,1.0,-62.43051361437872,,,,,,,,,0,1.2015000000005216,1.3652000000003994,2
103,0.603718820861678,0,4096,0,1.0,-61.879488523077114,,,,,,,,,0,1.1644999999997907,2.5858000000003045,1
104,0.6095238095238096,0,4096,0,1.0,-58.565762135618385,,,,,,,,,0,1.234499999998917,3.9055999999995095,0
105,0.615328798185941,0,4096,0,1.0,-56.472792378156775,,,,,,,,,0,0.6252999999993847,0.7833999999995456,2
106,0.6211337868480725,0,4096,0,1.0,-55.939057738495436,,,,,,,,,0,0.38819999999972765,1.1705000000006294,1
107,0.626938775510204,0,4096,0,1.0,-55.743954874454616,,,,,,,,,0,0.3601999999993666,1.5513000000009214,0
108,0.6327437641723356,0,4096,0,1.0,-57.86799415459326,,,,,,,,,0,1.293399999999778,1.5956999999993116,2
109,0.6385487528344671,0,4096,0,1.0,-58.6004562810336,,,,,,,,,0,0.589899999999588,2.1969000000012784,1
110,0.6443537414965986,0,4096,0,1.0,-59.87047698208352,,,,,,,,,0,0.323700000000926,2.520600000000428,0
111,0.6501587301587302,0,4096,0,1.0,-60.62193930468219,,,,,,,,,0,1.1793999999998306,1.4289999999999026,2
112,0.6559637188208617,0,4096,0,1.0,-61.23072414034631,,,,,,,,,0,0.4078999999990174,1.805900000000804,1
113,0.6617687074829932,0,4096,0,1.0,-62.837665202630355,,,,,,,,,0,0.36509999999978504,2.1927999999995507,0
114,0.6675736961451247,0,4096,0,1.0,-67.21725034903626,,,,,,,,,0,1.5820000000008605,1.8222000000012173,2
115,0.6733786848072563,0,4096,0,1.0,-62.05878975119212,,,,,,,,,0,1.4887999999988466,3.4103999999999246,1
116,0.6791836734693878,0,4096,0,1.0,-55.457680178416446,,,,,,,,,0,1.8190000000011253,5.357300000000009,0
117,0.6849886621315193,0,4096,0,1.0,-53.06405347742394,,,,,,,,,0,1.551799999999659,1.8012999999985624,2
118,0.6907936507936508,0,4096,0,1.0,-50.49615246993771,,,,,,,,,0,0.8885000000002918,2.7839000000007275,1
119,0.6965986394557823,0,4096,0,1.0,-48.95763704470497,,,,,,,,,0,0.4707000000010453,3.3111999999988484,0
120,0.7024036281179138,0,4096,0,1.0,-52.885619762590075,,,,,,,,,0,0.6004999999991156,0.7590999999997905,2
121,0.7082086167800453,0,4096,0,1.0,-51.812757590936805,,,,,,,,,0,0.2908000000001465,1.0302000000006473,1
122,0.7140136054421768,0,4096,0,1.0,-52.53234001320565,,,,,,,,,0,0.2505999999993236,1.2939999999996843,0
123,0.7198185941043084,0,4096,0,1.0,-55.283232549415786,,,,,,,,,0,0.4629999999998802,0.738100000001296,2
124,0.7256235827664399,0,4096,0,1.0,-53.601749670126786,,,,,,,,,0,0.2644999999983355,1.004299999999958,1
125,0.7314285714285714,0,4096,0,1.0,-58.754935181282434,,,,,,,,,0,0.24920000000072662,1.2702000000004432,0
126,0.737233560090703,0,4096,0,1.0,-60.07240329649306,,,,,,,,,0,1.0898000000008068,1.4719000000003035,2
127,0.7430385487528345,0,4096,0,1.0,-59.77490854808931,,,,,,,,,0,1.0726999999999265,2.565999999999846,1
128,0.748843537414966,0,4096,0,1.0,-60.31838561259785,,,,,,,,,0,0.4945000000002864,3.1186999999999188,0
129,0.7546485260770975,0,4096,0,1.0,-67.09616456023574,,,,,,,,,0,1.50619999999968,1.7417000000001792,2
130,0.7604535147392291,0,4096,0,1.0,-64.47261589592945,,,,,,,,,0,1.4991999999995897,4.141399999999962,1
131,0.7662585034013606,0,4096,0,1.0,-68.041763984705,,,,,,,,,0,1.3323999999990122,5.556399999999684,0
132,0.7720634920634921,0,4096,0,1.0,-68.93050519592583,,,,,,,,,0,0.667200000000534,0.8134999999995784,2
133,0.7778684807256235,0,4096,0,1.0,-66.81021027907295,,,,,,,,,0,0.31960000000097466,1.138400000000317,1
134,0.7836734693877551,0,4096,0,1.0,-69.23077023469158,,,,,,,,,0,0.2760999999988911,1.4386999999995709,0
135,0.7894784580498866,0,4096,0,1.0,-70.6208368740562,,,,,,,,,0,0.8030000000012194,0.9797999999996421,2
136,0.7952834467120181,0,4096,0,1.0,-76.50104104131783,,,,,,,,,0,0.47220000000081086,1.4848000000000638,1
137,0.8010884353741496,0,4096,0,1.0,-75.30854590684714,,,,,,,,,0,0.4380000000008266,1.958799999998817,0
138,0.8068934240362812,0,4096,0,1.0,-77.06965298411535,,,,,,,,,0,0.6108000000004665,0.7668000000009556,2
139,0.8126984126984127,0,4096,0,1.0,-74.9602760346066,,,,,,,,,0,0.3788999999994047,1.1630000000000251,1
140,0.8185034013605442,0,4096,0,1.0,-76.73748864870623,,,,,,,,,0,0.3409999999988145,1.5283999999997633,0
141,0.8243083900226758,0,4096,0,0.11369474325549754,-80.39418555414815,,,,,,,,,0,1.654999999999518,1.9671999999992806,2
142,0.8301133786848073,0,4096,0,1.0,-79.03051938167728,,,,,,,,,0,1.3471000000002675,3.3255000000007584,1
143,0.8359183673469388,0,4096,0,1.0,-69.15181800509916,,,,,,,,,0,1.742799999998823,5.145399999999967,0
144,0.8417233560090703,0,4096,0,1.0,-73.0228377418503,,,,,,,,,0,1.916599999999491,2.1727999999985315,2
145,0.8475283446712019,0,4096,0,1.0,-61.30632460172506,,,,,,,,,0,0.8562999999988108,3.130499999999259,1
146,0.8533333333333334,0,4096,0,1.0,-63.380967412809284,,,,,,,,,0,0.6700999999988966,3.8365999999996347,0
147,0.8591383219954648,0,4096,0,1.0,-54.13477554392301,,,,,,,,,0,1.9150999999997254,2.06359999999961,2
148,0.8649433106575963,0,4096,0,1.0,-59.68113367056578,,,,,,,,,0,1.6607000000004035,3.189700000000073,1
149,0.8707482993197279,0,4096,0,1.0,-50.942667091711144,,,,,,,,,0,1.4463000000013437,4.625799999999458,0
150,0.8765532879818594,0,4096,0,1.0,-57.43004341953174,,,,,,,,,0,1.3763999999998333,1.6329000000006033,2
151,0.8823582766439909,0,4096,0,1.0,-53.74721430426513,,,,,,,,,0,1.4622000000006352,3.1522000000006045,1
152,0.8881632653061224,0,4096,0,1.0,-54.76203835744045,,,,,,,,,0,1.1155000000009352,4.34100000000015,0
153,0.893968253968254,0,4096,0,1.0,-58.42237988454275,,,,,,,,,0,0.7468999999993287,1.0593999999990444,2
154,0.8997732426303855,0,4096,0,1.0,-59.461110278247496,,,,,,,,,0,0.389099999999587,1.3366000000001321,1
155,0.905578231292517,0,4096,0,1.0,-60.98023431845779,,,,,,,,,0,0.4315999999988662,1.7990999999994983,0
156,0.9113832199546485,0,4096,0,1.0,-56.95866664820621,,,,,,,,,0,1.989199999998803,2.2065999999991703,2
157,0.9171882086167801,0,4096,0,1.0,-62.506887055213944,,,,,,,,,0,0.9455999999996578,3.202500000000441,1
158,0.9229931972789116,0,4096,0,1.0,-57.396253283404455,,,,,,,,,0,0.7120000000000459,3.9895000000012004,0
159,0.9287981859410431,0,4096,0,1.0,-60.58598881318258,,,,,,,,,0,2.0943999999989416,2.371200000000684,2
160,0.9346031746031747,0,4096,0,1.0,-59.21898695290355,,,,,,,,,0,0.9572999999996057,3.338199999999958,1
161,0.9404081632653061,0,4096,0,1.0,-58.04187947294248,,,,,,,,,0,0.5945000000000533,3.9823000000005493,0
162,0.9462131519274376,0,4096,0,1.0,-58.47515154878555,,,,,,,,,0,0.45670000000086475,0.7418000000001257,2
163,0.9520181405895691,0,4096,0,1.0,-59.345109497279054,,,,,,,,,0,0.2815999999992158,1.0201999999992495,1
164,0.9578231292517007,0,4096,0,1.0,-58.594587957896636,,,,,,,,,0,0.25519999999978893,1.2919000000000125,0
165,0.9636281179138322,0,4096,0,1.0,-58.538085392616644,,,,,,,,,0,0.4930000000005208,0.7377000000001743,2
166,0.9694331065759637,0,4096,0,1.0,-58.69561966460655,,,,,,,,,0,0.2846000000005233,1.0215000000002306,1
167,0.9752380952380952,0,4096,0,1.0,-58.08622186599411,,,,,,,,,0,0.2817999999997767,1.3216000000007,0
168,0.9810430839002268,0,4096,0,1.0,-58.99417451553384,,,,,,,,,0,0.8865999999994045,1.1268000000015377,2
169,0.9868480725623583,0,4096,0,1.0,-58.467850925854066,,,,,,,,,0,0.5258000000001317,1.6418999999991968,1
170,0.9926530612244898,0,4096,0,1.0,-58.68317641710885,,,,,,,,,0,0.5041999999999547,2.170200000000122,0
171,0.9984580498866213,1,4096,0,1.0,-58.84467456294442,0.0024976390413939953,59,0,-1,,0,0,2.327499999999816,0,3.0034000000007666,3.277999999999892,2
172,1.0042630385487528,1,512,1,1.0,-58.171017683916276,0.023615572601556778,59,0,-1,,0,0,2.1319000000001864,0,2.570999999999657,5.870999999999071,1
173,1.0100680272108844,1,512,0,1.0,-61.138083655798525,0.023314692080020905,59,0,-1,,0,0,2.1543000000008306,0,2.519799999999961,8.430999999999855,3
174,1.0158730158730158,1,512,0,1.0,-59.95683962327014,0.021272841840982437,59,0,-1,,0,0,2.4172999999994005,0,2.786700000001474,3.508699999999365,2
175,1.0216780045351475,1,1024,0,1.0,-62.81887796255094,0.021737871691584587,59,0,-1,,0,0,3.4730000000013916,0,4.079100000000224,7.630300000000645,1
176,1.0274829931972789,1,1024,0,1.0,-61.062647251959774,0.0205074492841959,59,0,-1,,0,0,2.259299999998632,0,2.7615000000000833,10.444200000000237,0
177,1.0332879818594105,1,2048,0,1.0,-61.01867760497008,0.019904091954231262,59,0,-1,,0,0,3.542299999999443,0,4.865099999999956,5.09510000000013,2
178,1.039092970521542,1,2048,0,1.0,-60.098539458188505,0.020631542429327965,59,0,-1,,0,0,4.851000000000383,0,5.808200000000596,10.94930000000005,1
179,1.0448979591836736,1,2048,0,1.0,-64.45843505898878,0.020361896604299545,59,0,-1,,0,0,2.5583000000004574,0,3.911300000000395,15.112399999999582,3
180,1.050702947845805,1,2048,0,1.0,-64.61328123373792,0.020248979330062866,59,0,-1,,0,0,3.2730000000000814,0,3.9139999999981967,4.969700000000188,2
181,1.0565079365079366,1,4096,0,0.6727973097895107,-67.52322425404743,0.00254462962038815,59,0,-1,,0,0,3.1546999999996217,0,4.201099999997737,9.295599999999737,1
182,1.062312925170068,1,4096,0,1.0,-68.37826659181664,0.0025661331601440907,59,0,-1,,0,0,8.014300000001029,0,9.267099999998862,18.664300000001077,0
183,1.0681179138321995,1,4096,0,0.2837126170047352,-71.30868431783774,0.002578060608357191,59,0,-1,,0,0,7.738500000000315,0,9.95949999999901,10.303999999999647,5
184,1.073922902494331,1,4096,0,0.27501090165523495,-70.1782759427394,,-1,0,-1,,0,0,,1,1.7284999999986894,12.1304999999996,4
185,1.0797278911564625,1,4096,0,0.12907411909773409,-70.52261587213637,0.002613937947899103,59,0,-1,,0,0,7.726899999999759,0,9.348200000001583,21.56180000000063,3
186,1.0855328798185941,1,4096,0,0.2144920182097152,-74.35839828813917,0.002612662734463811,59,0,-1,,0,0,7.052599999999742,0,8.945199999999431,23.20600000000006,5
187,1.0913378684807256,1,4096,0,0.1760539091319517,-73.23753188402888,,-1,0,-1,,0,0,,1,1.6774999999995543,25.03989999999945,4
188,1.0971428571428572,1,4096,0,0.0,-77.34108330587857,0.002587499562650919,59,0,-1,,0,0,7.822800000001351,0,10.809700000001143,36.01669999999935,3
189,1.1029478458049886,1,4096,0,0.0,-76.1970943134667,0.0026255459524691105,59,0,-1,,0,0,3.5346000000000544,0,4.524199999998757,24.226699999999823,2
190,1.1087528344671203,1,4096,0,0.0,-76.44562925683294,0.0025989029090851545,59,0,-1,,0,0,6.3171000000004085,0,7.8136999999998125,32.10930000000012,4
191,1.1145578231292517,1,4096,0,0.0,-77.71941474259278,0.002602560445666313,59,0,-1,,0,0,4.225500000000437,0,5.509299999999939,37.74700000000131,3
192,1.1203628117913833,1,4096,0,0.0,-80.34088192022054,0.002622338943183422,59,0,-1,,0,0,4.322399999999504,0,5.74940000000268,18.370000000000886,5
193,1.1261678004535147,1,4096,0,0.0,-82.02029884840917,0.002593563636764884,59,0,-1,,0,0,5.369700000001032,0,6.911600000000462,25.365199999999533,4
194,1.1319727891156464,1,4096,0,0.0,-81.63995577299727,0.0026115882210433483,59,0,-1,,0,0,4.0722999999989185,0,5.40330000000111,30.86580000000083,3
195,1.1377777777777778,1,4096,0,0.0,-81.64456789338197,0.002652277471497655,59,0,-1,,0,0,4.188800000001436,0,5.585700000001026,21.89150000000062,5
196,1.1435827664399092,1,4096,0,0.0,-84.14951922248864,0.002632749732583761,59,0,-1,,0,0,4.545300000000196,0,7.285299999999495,29.317500000001218,4
197,1.1493877551020408,1,4096,0,0.0,-84.88641169679983,0.002631258685141802,59,0,-1,,0,0,4.521500000000955,0,5.931799999999043,35.46839999999918,6
198,1.1551927437641722,1,4096,0,0.0,-86.55754519878619,0.0026164690498262644,59,0,-1,,0,0,5.951899999999455,0,7.388199999999401,25.859700000001595,5
199,1.1609977324263039,1,4096,0,0.0,-86.73266563792431,0.0026407914701849222,59,0,-1,,0,0,3.5308999999994484,0,4.476499999999106,30.36670000000008,4
200,1.1668027210884353,1,4096,0,0.0,-87.08943301086302,0.002628331072628498,59,0,-1,,0,0,3.528100000000478,0,4.360900000000001,34.77900000000034,3
201,1.172607709750567,1,4096,0,0.0,-87.576499649607,0.0026320696342736483,59,0,-1,,0,0,5.533699999999087,0,6.624499999999145,27.427400000000546,5
202,1.1784126984126984,1,4096,0,0.0,-88.31390151609347,0.0026370335835963488,59,0,-1,,0,0,4.56270000000103,0,6.077100000000613,33.63809999999923,7
203,1.18421768707483,1,4096,0,0.0,-89.67445007406106,0.002634929260239005,59,0,-1,,0,0,3.927300000000855,0,5.14790000000076,38.92160000000011,6
204,1.1900226757369614,1,4096,0,0.0,-90.22042181764576,0.0026329108513891697,59,0,-1,,0,0,9.396600000000532,0,13.028900000000121,26.91879999999891,8
205,1.195827664399093,1,4096,0,0.0,-91.24693496500723,0.0026331590488553047,59,0,-1,,0,0,4.926799999999787,0,7.731800000000177,34.799500000000094,7
206,1.2016326530612245,1,4096,0,0.0,-90.67564278513657,0.0026309234090149403,59,0,-1,,0,0,5.574300000001031,0,8.930700000000513,44.19320000000049,6
207,1.207437641723356,1,4096,0,0.0,-92.28888544184314,0.0026358088944107294,59,0,-1,,0,0,4.715000000000913,0,5.819600000000591,44.788599999998624,8
208,1.2132426303854875,1,4096,0,0.0,-93.73653943073259,0.0026335471775382757,59,0,-1,,0,0,6.835499999999328,0,8.97199999999998,53.91399999999891,7
209,1.2190476190476192,1,4096,0,0.0,-93.14391541891082,0.0026329713873565197,59,0,-1,,0,0,4.703900000000871,0,6.358099999998146,60.44850000000146,9
210,1.2248526077097506,1,4096,0,0.0,-93.34397146134489,0.002634613309055567,59,0,-1,,0,0,5.799800000000133,0,7.683200000002444,48.95749999999843,8
211,1.230657596371882,1,4096,0,0.0,-95.03255481865014,0.0026360785122960806,59,0,-1,,0,0,4.246399999999539,0,6.038099999999602,55.104400000001164,7
212,1.2364625850340136,1,4096,0,0.0,-94.6937514599202,0.002631684299558401,59,0,-1,,0,0,8.104400000000567,0,11.944999999998984,67.2738000000006,9
