frame,time_s,calibrated,visible_window,detected_onset,onset_confidence,rms_dbfs,active_probability,raw_pitch,stable_active,stable_pitch,transition_score,transition_veto,retrigger,inference_ms,loop_ms
90,0.5282539682539683,0,4096,0,1.0,-70.3447243261231,,,,,,,,,2.094400000000718
91,0.5340589569160997,0,4096,0,1.0,-68.66869288740067,,,,,,,,,1.525100000000279
92,0.5398639455782313,0,4096,0,1.0,-64.05477786312584,,,,,,,,,0.9882999999994979
93,0.5456689342403628,0,4096,0,1.0,-60.28110910700704,,,,,,,,,0.8212999999983595
94,0.5514739229024943,0,4096,0,1.0,-64.57759480254049,,,,,,,,,0.46369999999917866
95,0.5572789115646258,0,4096,0,1.0,-62.46474063853586,,,,,,,,,0.4139999999992483
96,0.5630839002267574,0,4096,0,1.0,-61.840886960593565,,,,,,,,,1.5341000000006488
97,0.5688888888888889,0,4096,0,1.0,-57.904966249708956,,,,,,,,,0.7470000000004973
98,0.5746938775510204,0,4096,0,1.0,-59.34498720703247,,,,,,,,,0.44530000000087
99,0.5804988662131519,0,4096,0,1.0,-59.19962754030265,,,,,,,,,1.0984999999994471
100,0.5863038548752835,0,4096,0,1.0,-52.57108205668104,,,,,,,,,0.7358000000010634
101,0.592108843537415,0,4096,0,1.0,-53.732486922285474,,,,,,,,,1.774199999999837
102,0.5979138321995465,0,4096,0,1.0,-51.00453649664166,,,,,,,,,0.7162000000011659
103,0.603718820861678,0,4096,0,1.0,-50.65118069396762,,,,,,,,,0.48370000000019786
104,0.6095238095238096,0,4096,0,1.0,-54.02013751868145,,,,,,,,,0.47099999999922204
105,0.615328798185941,0,4096,0,1.0,-51.27160141538327,,,,,,,,,0.9271000000001806
106,0.6211337868480725,0,4096,0,1.0,-51.971062233026245,,,,,,,,,0.46339999999922554
107,0.626938775510204,0,4096,0,1.0,-53.42655196127826,,,,,,,,,0.4144999999997623
108,0.6327437641723356,0,4096,0,1.0,-56.907484548910446,,,,,,,,,1.8010000000003856
109,0.6385487528344671,0,4096,0,1.0,-54.76726326491808,,,,,,,,,1.2058999999986497
110,0.6443537414965986,0,4096,0,1.0,-58.14066955634602,,,,,,,,,0.4624999999993662
111,0.6501587301587302,0,4096,0,1.0,-56.557163345506765,,,,,,,,,1.6166999999995824
112,0.6559637188208617,0,4096,0,1.0,-60.35169966684521,,,,,,,,,0.5246999999997115
113,0.6617687074829932,0,4096,0,1.0,-59.26265710210221,,,,,,,,,0.4406999999986283
114,0.6675736961451247,0,4096,0,1.0,-60.929956953592345,,,,,,,,,0.6757000000003899
115,0.6733786848072563,0,4096,0,1.0,-61.690569037553765,,,,,,,,,0.49600000000005195
116,0.6791836734693878,0,4096,0,1.0,-64.58335577360604,,,,,,,,,0.3989000000004239
117,0.6849886621315193,0,4096,0,1.0,-63.87326626834956,,,,,,,,,2.005699999999777
118,0.6907936507936508,0,4096,0,1.0,-68.15546607348209,,,,,,,,,1.3889999999996405
119,0.6965986394557823,0,4096,0,1.0,-70.19196060918908,,,,,,,,,0.39770000000061145
120,0.7024036281179138,0,4096,0,1.0,-72.05172731104537,,,,,,,,,1.1092999999995357
121,0.7082086167800453,0,4096,0,1.0,-73.85743478594978,,,,,,,,,0.7291000000009262
122,0.7140136054421768,0,4096,0,1.0,-76.36415705924449,,,,,,,,,0.5582999999997895
123,0.7198185941043084,0,4096,0,1.0,-72.38637489894973,,,,,,,,,1.3083999999992102
124,0.7256235827664399,0,4096,0,1.0,-71.90228454653075,,,,,,,,,1.1214999999999975
125,0.7314285714285714,0,4096,0,1.0,-71.23940682196165,,,,,,,,,0.6936999999993532
126,0.737233560090703,0,4096,0,1.0,-70.23560987274328,,,,,,,,,0.8517000000001218
127,0.7430385487528345,0,4096,0,1.0,-66.39094819107383,,,,,,,,,0.615700000000885
128,0.748843537414966,0,4096,0,1.0,-70.50571984519567,,,,,,,,,0.6582999999995565
129,0.7546485260770975,0,4096,0,1.0,-73.88131141039293,,,,,,,,,1.6932000000000613
130,0.7604535147392291,0,4096,0,1.0,-79.05841352678526,,,,,,,,,0.6352999999990061
131,0.7662585034013606,0,4096,0,1.0,-79.11088103264089,,,,,,,,,0.3990999999992084
132,0.7720634920634921,0,4096,0,1.0,-81.65611966862542,,,,,,,,,1.0063000000002376
133,0.7778684807256235,0,4096,0,1.0,-78.99778290692716,,,,,,,,,0.4410000000003578
134,0.7836734693877551,0,4096,0,1.0,-81.52172824467485,,,,,,,,,0.41679999999999495
135,0.7894784580498866,0,4096,0,0.928926710597957,-82.66748593053785,,,,,,,,,0.7613000000006309
136,0.7952834467120181,0,4096,0,0.0,-81.22902097498367,,,,,,,,,0.4015000000006097
137,0.8010884353741496,0,4096,0,0.2644420573676904,-80.63425959775483,,,,,,,,,0.402900000000983
138,0.8068934240362812,0,4096,0,1.0,-83.92147496070025,,,,,,,,,1.4598999999986262
139,0.8126984126984127,0,4096,0,0.0,-88.1664099408516,,,,,,,,,1.193100000000058
140,0.8185034013605442,0,4096,0,0.020590435959143567,-86.08374868570345,,,,,,,,,0.9697000000006284
141,0.8243083900226758,0,4096,0,0.2554905886339026,-86.60789667145593,,,,,,,,,0.8577000000009605
142,0.8301133786848073,0,4096,0,0.0,-87.69567402547804,,,,,,,,,0.46419999999969264
143,0.8359183673469388,0,4096,0,0.42011577924891186,-84.8766880456804,,,,,,,,,0.4280000000012052
144,0.8417233560090703,0,4096,0,0.0,-85.73281165491436,,,,,,,,,0.9931999999999164
145,0.8475283446712019,0,4096,0,0.9127796595881073,-83.87495438153485,,,,,,,,,0.642400000000265
146,0.8533333333333334,0,4096,0,1.0,-77.42410054566827,,,,,,,,,0.595799999999258
147,0.8591383219954648,0,4096,0,1.0,-80.28147636640797,,,,,,,,,0.7605000000001638
148,0.8649433106575963,0,4096,0,1.0,-80.53663176249957,,,,,,,,,0.43909999999947047
149,0.8707482993197279,0,4096,0,1.0,-77.6315311171768,,,,,,,,,0.39259999999963213
150,0.8765532879818594,0,4096,0,0.0,-81.10908105097649,,,,,,,,,0.809099999999674
151,0.8823582766439909,0,4096,0,0.1684226364392342,-86.03275024304554,,,,,,,,,0.5158999999999025
152,0.8881632653061224,0,4096,0,1.0,-78.59210559776604,,,,,,,,,0.5220999999995257
153,0.893968253968254,0,4096,0,1.0,-79.29631548449903,,,,,,,,,0.6300000000010186
154,0.8997732426303855,0,4096,0,1.0,-76.15712893398609,,,,,,,,,0.37509999999940646
155,0.905578231292517,0,4096,0,1.0,-76.41230340332638,,,,,,,,,0.3263000000011118
156,0.9113832199546485,0,4096,0,1.0,-74.35753635971389,,,,,,,,,0.8562000000011949
157,0.9171882086167801,0,4096,0,0.0,-78.00822844852713,,,,,,,,,1.3103000000000975
158,0.9229931972789116,0,4096,0,1.0,-75.31659956045198,,,,,,,,,1.9119999999990256
159,0.9287981859410431,0,4096,0,1.0,-81.02625091982799,,,,,,,,,0.9604000000003055
160,0.9346031746031747,0,4096,0,0.0,-80.41499614407526,,,,,,,,,0.6575000000008657
161,0.9404081632653061,0,4096,0,0.0,-81.86220117774802,,,,,,,,,0.7581999999999312
162,0.9462131519274376,0,4096,0,0.0,-83.30481847961202,,,,,,,,,1.915500000000847
163,0.9520181405895691,0,4096,0,0.45476136129198647,-81.81635282252428,,,,,,,,,1.7412999999990575
164,0.9578231292517007,0,4096,0,0.26397859510312693,-81.96033575925773,,,,,,,,,0.7107000000008412
165,0.9636281179138322,0,4096,0,1.0,-77.33081684802292,,,,,,,,,0.8148999999999518
166,0.9694331065759637,0,4096,0,1.0,-74.01065372317782,,,,,,,,,1.3575000000010107
167,0.9752380952380952,0,4096,0,1.0,-70.56055940102128,,,,,,,,,1.3817999999989894
168,0.9810430839002268,0,4096,0,1.0,-69.50500649013611,,,,,,,,,2.092600000000999
169,0.9868480725623583,0,4096,0,1.0,-69.1051522709601,,,,,,,,,1.6150999999986482
170,0.9926530612244898,0,4096,0,1.0,-71.78108456444005,,,,,,,,,0.5971000000002391
171,0.9984580498866213,1,4096,0,1.0,-71.88566761875946,0.0026162350550293922,59,0,-1,,0,0,7.387899999999448,8.926899999998739
172,1.0042630385487528,1,4096,0,1.0,-69.44981415013089,0.002635311335325241,59,0,-1,,0,0,8.712600000000847,11.666099999999346
173,1.0100680272108844,1,512,1,1.0,-68.90133200959885,0.020599013194441795,59,0,-1,,0,0,5.524799999999885,7.415599999999856
174,1.0158730158730158,1,512,0,1.0,-69.70537396625767,0.019818367436528206,59,0,-1,,0,0,5.265200000000192,6.3752000000008024
175,1.0216780045351475,1,512,0,1.0,-70.67845184875969,0.02034427784383297,59,0,-1,,0,0,4.438699999999685,5.910500000000596
176,1.0274829931972789,1,1024,0,1.0,-69.45259895724455,0.019949741661548615,59,0,-1,,0,0,3.4932000000011953,4.753100000000288
177,1.0332879818594105,1,1024,0,1.0,-70.07819906821092,0.02013443410396576,59,0,-1,,0,0,4.587900000000644,5.96439999999987
178,1.039092970521542,1,2048,0,1.0,-70.41160309680262,0.01997547037899494,59,0,-1,,0,0,3.1943999999999306,4.009999999999181
179,1.0448979591836736,1,2048,0,1.0,-71.46058615914926,0.020019803196191788,59,0,-1,,0,0,4.628800000000766,5.639499999999131
180,1.050702947845805,1,2048,0,0.4315911537591816,-75.37394174737062,0.02006617933511734,59,0,-1,,0,0,4.549100000000195,7.473100000000343
181,1.0565079365079366,1,2048,0,0.18438237837423488,-75.20099686262527,0.020101895555853844,59,0,-1,,0,0,4.0631000000015405,5.062600000000472
182,1.062312925170068,1,4096,0,1.0,-72.5958014877026,0.0026384026277810335,59,0,-1,,0,0,5.051500000000431,5.948799999998755
183,1.0681179138321995,1,4096,0,0.0,-75.48089077948411,0.0026325955986976624,59,0,-1,,0,0,4.1653000000003715,7.007100000000932
184,1.073922902494331,1,4096,0,0.08058900637481209,-76.30370320568898,0.0026344514917582273,59,0,-1,,0,0,4.546299999999448,6.093899999999763
185,1.0797278911564625,1,4096,0,0.07637944740451,-80.00079667255712,0.0026310484390705824,59,0,-1,,0,0,4.84059999999964,6.515800000000738
186,1.0855328798185941,1,4096,0,0.0,-82.19745288153204,0.002634331351146102,59,0,-1,,0,0,3.5857999999997503,4.659000000000191
187,1.0913378684807256,1,4096,0,0.0,-81.73314184749324,0.002639085054397583,59,0,-1,,0,0,4.884799999999245,6.577800000000522
188,1.0971428571428572,1,4096,0,0.0,-83.4317766017873,0.002629542723298073,59,0,-1,,0,0,3.786299999999798,5.164900000000472
189,1.1029478458049886,1,4096,0,0.0,-86.38233908839759,0.002642132807523012,59,0,-1,,0,0,3.6716999999999445,4.6173999999989945
190,1.1087528344671203,1,4096,0,0.0,-87.4958691799267,0.002641702303662896,59,0,-1,,0,0,4.096399999999889,5.042400000000669
191,1.1145578231292517,1,4096,0,0.0,-86.48661232990244,0.0026454951148480177,59,0,-1,,0,0,3.6202999999996877,6.124800000000263
192,1.1203628117913833,1,4096,0,0.0,-88.09450096550557,0.0026477507781237364,59,0,-1,,0,0,3.6111000000005333,4.530100000000203
193,1.1261678004535147,1,4096,0,0.0,-88.72967741026139,0.0026195470709353685,59,0,-1,,0,0,7.457499999999229,8.488299999999782
194,1.1319727891156464,1,4096,0,0.0,-89.44602788001532,0.0026251005474478006,59,0,-1,,0,0,3.822200000000109,4.9466999999996375
195,1.1377777777777778,1,4096,0,0.0,-90.23707583806313,0.00263708783313632,59,0,-1,,0,0,5.060900000000146,9.451600000000226
196,1.1435827664399092,1,4096,0,0.0,-90.13809641008079,0.0026346498634666204,59,0,-1,,0,0,3.1730000000003145,5.3634999999996325
197,1.1493877551020408,1,4096,0,0.0,-90.5843146999018,0.002632527844980359,59,0,-1,,0,0,3.2997000000012378,4.123100000001045
198,1.1551927437641722,1,4096,0,0.0,-92.26220467553416,0.0026398496702313423,59,0,-1,,0,0,3.0212999999985612,3.8525000000007026
199,1.1609977324263039,1,4096,0,0.0,-90.65722287811337,0.0026224900502711535,59,0,-1,,0,0,4.85880000000094,6.247499999998851
200,1.1668027210884353,1,4096,0,0.0,-89.80842186487612,0.0026377954054623842,59,0,-1,,0,0,3.2706000000004565,4.152899999999349
201,1.172607709750567,1,4096,0,0.0,-93.30998225268631,0.0026320822071284056,59,0,-1,,0,0,3.790400000001526,4.936400000000063
202,1.1784126984126984,1,4096,0,0.0,-94.08641806311084,0.002629312453791499,59,0,-1,,0,0,6.30409999999948,7.607400000001263
203,1.18421768707483,1,4096,0,0.0,-93.17662465891792,0.002628899645060301,59,0,-1,,0,0,4.203300000000354,5.349999999999966
204,1.1900226757369614,1,4096,0,0.0,-92.79949119773461,0.002634113421663642,59,0,-1,,0,0,3.764699999999621,5.381700000000933
205,1.195827664399093,1,4096,0,0.0,-93.69934845749101,0.002631982322782278,59,0,-1,,0,0,5.125700000000677,6.25070000000072
206,1.2016326530612245,1,4096,0,0.0,-94.6937514599202,0.0026335997972637415,59,0,-1,,0,0,3.760300000001493,4.718999999999696
207,1.207437641723356,1,4096,0,0.0,-93.85006232483077,0.002632899908348918,59,0,-1,,0,0,3.742299999998977,4.830500000000626
208,1.2132426303854875,1,4096,0,0.0,-93.44756490089864,0.0026299150194972754,59,0,-1,,0,0,5.053199999998981,7.722100000000509
209,1.2190476190476192,1,4096,0,0.0,-92.28888544184314,0.0026372333522886038,59,0,-1,,0,0,3.534500000000662,5.113700000000776
210,1.2248526077097506,1,4096,0,0.0,-93.81189069276645,0.002635218668729067,59,0,-1,,0,0,3.3919999999998396,4.251500000000519
211,1.230657596371882,1,4096,0,0.0,-95.29183509470138,0.002632510382682085,59,0,-1,,0,0,4.1013999999997,6.60719999999948
212,1.2364625850340136,1,4096,0,0.0,-95.68297888648334,0.0026339394971728325,59,0,-1,,0,0,3.2098999999998767,4.139699999999635
213,1.242267573696145,1,4096,0,0.0,-95.56758314090658,0.0026352335698902607,59,0,-1,,0,0,3.459800000001678,4.184900000000269
214,1.2480725623582767,1,4096,0,0.0,-95.40004253398527,0.002638044999912381,59,0,-1,,0,0,4.61920000000049,5.546799999999408
215,1.253877551020408,1,4096,0,0.0,-94.83572925497432,0.002636652672663331,59,0,-1,,0,0,3.575000000001438,4.4714999999992955
216,1.2596825396825397,1,4096,0,0.0,-94.98250585300241,0.002632983960211277,59,0,-1,,0,0,3.449699999999112,4.861500000000518
217,1.2654875283446712,1,4096,0,0.0,-96.51857380658345,0.0026332365814596415,59,0,-1,,0,0,3.8669999999996207,4.762500000000003
218,1.2712925170068028,1,4096,0,0.0,-94.74056355997843,0.0026345544029027224,59,0,-1,,0,0,3.800899999999885,5.13669999999955
219,1.2770975056689342,1,4096,0,0.0,-95.08318728956347,0.002634498057886958,59,0,-1,,0,0,3.1869000000011027,3.9561000000016833
220,1.2829024943310658,1,4096,0,0.0,-96.66269167130112,0.0026351846754550934,59,0,-1,,0,0,3.2842000000012916,3.96060000000098
221,1.2887074829931973,1,4096,0,0.0,-95.23872588742294,0.002634796081110835,59,0,-1,,0,0,6.663400000000763,7.598999999999023
222,1.294512471655329,1,4096,0,0.0,-95.13441703221056,0.002633747411891818,59,0,-1,,0,0,3.1581000000002746,4.054400000001124
223,1.3003174603174603,1,4096,0,0.0,-96.37908519400071,0.002635806333273649,59,0,-1,,0,0,3.090999999999511,3.823099999999968
224,1.3061224489795917,1,4096,0,0.0,-96.44826950478262,0.0026330086402595043,59,0,-1,,0,0,5.227800000000116,6.011499999999614
225,1.3119274376417234,1,4096,0,0.0,-96.31098574877738,0.0026359606999903917,59,0,-1,,0,0,3.1181000000000125,4.111800000000443
226,1.3177324263038548,1,4096,0,0.0,-96.243937670594,0.002634691074490547,59,0,-1,,0,0,3.13180000000024,4.505199999998766
227,1.3235374149659864,1,4096,0,0.0,-97.73794553660701,0.002635022858157754,59,0,-1,,0,0,4.026800000000108,5.186200000000696
228,1.3293424036281178,1,4096,0,0.0,-96.59003495889704,0.0026339066680520773,59,0,-1,,0,0,3.3420999999993484,5.662299999999121
229,1.3351473922902495,1,4096,0,0.0,-96.44826950478262,0.002636246383190155,59,0,-1,,0,0,3.4317000000001485,4.282399999999242
230,1.340952380952381,1,4096,0,0.0,-95.9233973547883,0.002635369310155511,59,0,-1,,0,0,3.3338999999994456,4.342399999998747
231,1.3467573696145125,1,4096,0,0.0,-90.45959839131186,0.0026336763985455036,59,0,-1,,0,0,4.603499999999983,5.631600000000958
232,1.352562358276644,1,4096,0,0.09761169530564424,-86.10947425411992,0.002633370691910386,59,0,-1,,0,0,2.9120000000002477,3.6997999999996978
233,1.3583673469387756,1,4096,0,0.8868148921925957,-79.31921728000546,0.0026405402459204197,59,0,-1,,0,0,3.0792000000001707,3.8194999999987544
234,1.364172335600907,1,4096,0,1.0,-81.39137100754992,0.0026386436074972153,59,0,-1,,0,0,4.646199999999823,5.488499999998453
235,1.3699773242630386,1,4096,0,0.0,-80.75476179643873,0.002632853575050831,59,0,-1,,0,0,3.3960000000003987,5.606000000000222
236,1.37578231292517,1,4096,0,0.0,-85.10091557664539,0.0026318642776459455,59,0,-1,,0,0,3.224699999998748,4.011900000000068
237,1.3815873015873017,1,4096,0,0.0,-93.81189069276645,0.00263642193749547,59,0,-1,,0,0,3.7401000000016893,4.780800000000696
238,1.3873922902494331,1,4096,0,0.0,-94.6937514599202,0.002633532276377082,59,0,-1,,0,0,4.300399999999982,6.378599999999679
239,1.3931972789115645,1,4096,0,0.0,-94.83572925497432,0.0026323902420699596,59,0,-1,,0,0,3.485700000000591,4.422399999999271
240,1.3990022675736962,1,4096,0,0.0,-89.50201700809458,0.0026317203883081675,59,0,-1,,0,0,2.976099999999704,3.7953999999995602
241,1.4048072562358276,1,4096,0,0.0,-88.54497841979571,0.0026354454457759857,59,0,-1,,0,0,4.250700000000052,5.420499999999606
242,1.4106122448979592,1,4096,0,0.0,-82.22637484311667,0.0026322640478610992,59,0,-1,,0,0,2.861199999999897,3.9639999999998565
243,1.4164172335600906,1,4096,0,1.0,-79.38865631969205,0.002634667092934251,59,0,-1,,0,0,3.3885999999991867,4.168699999999248
244,1.4222222222222223,1,4096,0,1.0,-75.16244486767684,0.00263380934484303,59,0,-1,,0,0,3.1860000000012434,4.117799999999505
245,1.4280272108843537,1,512,1,1.0,-64.2833007328484,0.020078858360648155,59,0,-1,,0,0,4.675199999999435,5.5541000000012275
246,1.4338321995464853,1,512,0,1.0,-64.0908170042328,0.022141333669424057,59,0,-1,,0,0,4.770099999999999,5.751599999999968
247,1.4396371882086167,1,512,0,1.0,-60.66227326422667,0.022179584950208664,59,0,-1,,0,0,5.074600000000373,6.305400000000461
248,1.4454421768707484,1,1024,0,1.0,-60.090369113901836,0.0210630651563406,59,0,-1,,0,0,4.541800000000151,6.702600000000558
249,1.4512471655328798,1,1024,0,1.0,-60.47318903657131,0.021085521206259727,59,0,-1,,0,0,3.981900000001204,5.001200000000594
250,1.4570521541950114,1,2048,0,1.0,-57.48200529382665,0.02098141610622406,59,0,-1,,0,0,6.9640999999993625,7.632100000000364
251,1.4628571428571429,1,2048,0,1.0,-59.976610763067946,0.020682690665125847,59,0,-1,,0,0,4.452799999999257,5.972800000000333
