frame,time_s,calibrated,visible_window,detected_onset,onset_confidence,rms_dbfs,active_probability,raw_pitch,stable_active,stable_pitch,transition_score,transition_veto,retrigger,inference_ms,loop_ms
231,1.3467573696145125,1,4096,0,0.0,-68.11914585000824,0.0024703850504010916,59,0,-1,,0,0,3.1479000000018686,4.0221000000002505
232,1.352562358276644,1,4096,0,0.0,-67.61512127399143,0.002541089430451393,59,0,-1,,0,0,4.7080999999984385,5.775899999999723
233,1.3583673469387756,1,4096,0,1.0,-62.41679323794731,0.0027053530793637037,59,0,-1,,0,0,3.1101999999982866,4.357399999999956
234,1.364172335600907,1,512,1,1.0,-53.98925576936817,0.08545219898223877,59,0,-1,,0,0,3.61920000000282,4.525500000003291
235,1.3699773242630386,1,512,0,1.0,-51.35664217839042,0.21427078545093536,59,0,-1,,0,0,3.8271999999999196,4.959199999998276
236,1.37578231292517,1,512,0,1.0,-49.062862198415395,0.8927981853485107,66,0,-1,,0,0,3.4701999999988686,5.5315000000000225
237,1.3815873015873017,1,1024,0,1.0,-45.406655819114825,0.3662708103656769,66,1,66,,0,0,3.383599999999376,4.280000000001394
238,1.3873922902494331,1,1024,0,1.0,-46.035639532374375,0.3110317289829254,66,1,66,,0,0,2.9334000000034166,3.6133000000013737
239,1.3931972789115645,1,2048,0,1.0,-47.999801584667104,0.07407640665769577,64,1,66,,0,0,4.028800000000388,4.888499999999851
240,1.3990022675736962,1,2048,0,1.0,-47.27290589187744,0.05023077130317688,64,0,-1,,0,0,3.345799999998178,4.136899999998889
241,1.4048072562358276,1,2048,0,1.0,-51.92286067341393,0.03137732669711113,64,0,-1,,0,0,3.2743000000010625,4.051200000002808
242,1.4106122448979592,1,2048,0,0.4837443358246419,-54.48850596369799,0.02840278670191765,64,0,-1,,0,0,3.882400000001951,4.661500000000984
243,1.4164172335600906,1,4096,0,0.0,-56.465826726227746,0.0021925554610788822,64,0,-1,,0,0,4.065199999999436,5.134900000001608
244,1.4222222222222223,1,4096,0,0.02336862998090879,-58.23812464512727,0.0020988299511373043,64,0,-1,,0,0,3.090400000001381,3.9637999999975193
245,1.4280272108843537,1,4096,0,1.0,-58.31486181256449,0.0019060132326558232,64,0,-1,,0,0,3.0605000000001326,3.809400000001517
246,1.4338321995464853,1,4096,0,0.18991240701048576,-59.690407322732206,0.001811091904528439,64,0,-1,,0,0,3.234599999998977,4.045699999998931
