frame,time_s,calibrated,visible_window,detected_onset,onset_confidence,rms_dbfs,active_probability,raw_pitch,stable_active,stable_pitch,transition_score,transition_veto,retrigger,inference_ms,inference_skipped,loop_ms,queue_delay_ms,queue_depth
1716,9.967165532879818,1,4096,0,1.0,-42.464916553672644,,-1,0,-1,,0,0,,1,0.8580000000009136,1.5092000000009875,2
1717,9.97297052154195,1,4096,0,1.0,-51.05105848544638,,-1,0,-1,,0,0,,1,1.070699999999647,2.6768000000032544,1
1718,9.978775510204082,1,4096,0,1.0,-45.130171501293255,0.016826262697577477,66,0,-1,,0,0,5.714499999999845,0,9.41789999999898,12.201499999999754,0
1719,9.984580498866213,1,4096,0,1.0,-45.1395700555456,,-1,0,-1,,0,0,,1,2.1053999999978146,2.4742999999993742,2
1720,9.990385487528345,1,4096,0,1.0,-45.37201642529232,,-1,0,-1,,0,0,,1,1.1246000000006973,3.645999999999816,1
1721,9.996190476190476,1,4096,0,1.0,-46.182998690665556,0.01699083484709263,66,0,-1,,0,0,4.616000000002174,0,5.350299999999919,9.026500000000937,0
1722,10.001995464852607,1,4096,0,1.0,-46.84409574387967,,-1,0,-1,,0,0,,1,0.7609999999971251,1.0097000000008904,2
1723,10.00780045351474,1,4096,0,1.0,-42.27723821192881,,-1,0,-1,,0,0,,1,0.48759999999958836,1.5014000000022065,1
1724,10.013605442176871,1,4096,0,1.0,-42.55058483537485,0.024132411926984787,66,0,-1,,0,0,6.908599999999154,0,7.956200000002411,9.512300000000806,0
1725,10.019410430839002,1,4096,0,1.0,-40.35472648479664,,-1,0,-1,,0,0,,1,2.4151000000003364,2.7733999999988157,2
1726,10.025215419501134,1,4096,0,1.0,-37.82203618523106,,-1,0,-1,,0,0,,1,1.9071000000003835,4.844600000001975,1
1727,10.031020408163265,1,4096,0,1.0,-35.64937196389749,0.029219185933470726,66,0,-1,,0,0,3.2831999999984873,0,5.2069000000010135,10.173699999999286,0
1728,10.036825396825396,1,4096,0,1.0,-37.19085327112139,,-1,0,-1,,0,0,,1,1.7969000000022106,2.1094999999995423,2
1729,10.042630385487529,1,4096,0,1.0,-34.69959907322402,,-1,0,-1,,0,0,,1,0.664399999998011,2.8199999999998226,1
1730,10.04843537414966,1,4096,0,1.0,-35.5372275271761,0.025491293519735336,66,0,-1,,0,0,4.702099999999376,0,6.305000000001115,9.203599999999312,0
1731,10.054240362811791,1,4096,0,1.0,-37.17699275597917,,-1,0,-1,,0,0,,1,0.752899999998391,1.0514999999990948,2
1732,10.060045351473923,1,4096,0,1.0,-36.62992335336033,,-1,0,-1,,0,0,,1,1.1393000000019526,2.244999999998498,1
1733,10.065850340136054,1,4096,0,1.0,-36.80290009955663,0.029872070997953415,70,0,-1,,0,0,8.16199999999867,0,10.124799999999823,12.487400000001259,0
1734,10.071655328798187,1,4096,0,1.0,-36.16112185492359,,-1,0,-1,,0,0,,1,2.828000000000941,3.1967000000001633,2
1735,10.077460317460318,1,4096,0,1.0,-42.55823367202443,,-1,0,-1,,0,0,,1,1.4222000000003732,3.5641000000019574,1
1736,10.083265306122449,1,4096,0,1.0,-44.169931549387165,0.020577479153871536,70,0,-1,,0,0,3.965499999999622,0,5.4977999999969995,9.021600000000518,0
1737,10.08907029478458,1,4096,0,1.0,-43.16081251468055,,-1,0,-1,,0,0,,1,1.741400000000226,2.111999999996783,2
1738,10.094875283446711,1,4096,0,1.0,-45.28423818014765,,-1,0,-1,,0,0,,1,0.5791000000030522,2.6409000000029437,1
1739,10.100680272108843,1,4096,0,1.0,-49.78949721227205,0.01162341982126236,70,0,-1,,0,0,3.0844999999999345,0,3.824000000001604,6.475900000001644,0
1740,10.106485260770976,1,4096,0,1.0,-53.0318732461767,,-1,0,-1,,0,0,,1,1.4603999999991402,1.7268000000001393,2
1741,10.112290249433107,1,4096,0,1.0,-54.995984816403606,,-1,0,-1,,0,0,,1,1.303700000001129,3.090400000001381,1
1742,10.118095238095238,1,4096,0,1.0,-57.56539688012385,0.003785000881180167,64,0,-1,,0,0,5.24820000000048,0,6.102099999996113,9.263099999998303,0
1743,10.12390022675737,1,4096,0,1.0,-56.95271749127816,,-1,0,-1,,0,0,,1,1.7187000000014052,2.076499999997594,2
